opportunity_id,market_id,ct_state
52a98f6d9a81f79ad686,3321056,UNCERTAIN
84d5562f5d886874962b,3321056,TREND
0d9438dd3e419c45653b,3321056,UNCERTAIN
967c78c090da3c040688,3321060,UNCERTAIN
c9483881685fa6e77783,3321060,TREND
3bd221654befdc69dd85,3321060,UNCERTAIN
9ae244b9fb6946c87082,3323159,UNCERTAIN
d395e586caeac5b2b819,3323161,UNCERTAIN
fdbdf5a14acceed73aff,3323163,UNCERTAIN
cadff616e99b207821fc,3323168,UNCERTAIN
b798a74ffe7fdabe2328,3323169,UNCERTAIN
c860a47c0a4c3efa6f8e,3323199,TREND
d0f0ea0175337e71324b,3323199,UNCERTAIN
c4c137e165d4f563333c,3323201,UNCERTAIN
f24b9327d5b4a648bf38,3323201,REVERSION
06054aad3d9f91c10175,3323201,REVERSION
bb795fdd945283d4862c,3323202,REVERSION
3b1ad64088b812507a06,3323202,REVERSION
b4c9e5bf13dbca138c18,3323202,UNCERTAIN
4201d94911060359044d,3323203,UNCERTAIN
566d4b95e1fce218eb8c,3323203,UNCERTAIN
0042fbbf72acd9fa1ee6,3323203,UNCERTAIN
10734a6aff6289f10234,3323204,REVERSION
dbb5947d047a19de2b61,3323204,REVERSION
c2852e38746dd2a67bfe,3323204,UNCERTAIN
838f045c04e12fa82273,3323282,REVERSION
cb14228a69e486f8bcf5,3323282,UNCERTAIN
20a5e9da8aa70e12f1f6,3323284,REVERSION
bdeccdbdd7f596d3aca0,3323284,REVERSION
930a47b14dd3ee1b9127,3323285,UNCERTAIN
7bbef023c42de9c599a8,3323285,UNCERTAIN
5c29eb6f578d8885b46a,3323288,REVERSION
fed8c589a904c8e19e4f,3323288,REVERSION
7c58041d1ed93cb763ee,3323289,REVERSION
3a58c07ee2025ada63e9,3323289,REVERSION
3a434d06394d91ddd98d,3323405,REVERSION
a614d449077ea59be426,3323405,REVERSION
c32f3fdbeaaa55682ae2,3323406,TREND
72f839029b5e2720b807,3323406,TREND
bfc522a848e39a2a7c99,3323408,REVERSION
c8bfac456be7bd293ccf,3323408,REVERSION
c8cb67562c8003819db4,3323409,REVERSION
c70b4ae16fc30a731b8e,3323409,UNCERTAIN
0d15f2d6b5feb1c7eac7,3323411,UNCERTAIN
30b5283540bdd974d002,3323411,UNCERTAIN
e43e5d90d232a1e67fbd,3323596,REVERSION
33c318e50d6f9045f6cd,3323596,REVERSION
bdf68d51721a5a12b883,3323596,REVERSION
7dbbe859bb19152d687f,3323598,UNCERTAIN
84a80688670951099603,3323598,TREND
40bcf1deef5535e7889d,3323598,UNCERTAIN
