opportunity_id,market_id,is_c0,is_ct,decision_at,reason,detail
3469505_2026-08-10T20:55:02.047228+00:00,3469505,True,False,2026-08-10T20:55:02.047228+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3470048_2026-08-10T21:10:10.406272+00:00,3470048,True,False,2026-08-10T21:10:10.406272+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3470387_2026-08-10T21:25:27.121760+00:00,3470387,True,True,2026-08-10T21:25:27.121760+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3470770_2026-08-10T21:40:02.097698+00:00,3470770,True,False,2026-08-10T21:40:02.097698+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3470833_2026-08-10T21:55:10.994463+00:00,3470833,True,False,2026-08-10T21:55:10.994463+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3470971_2026-08-10T22:10:19.957205+00:00,3470971,False,False,2026-08-10T22:10:19.957205+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3471079_2026-08-10T22:25:32.043868+00:00,3471079,True,True,2026-08-10T22:25:32.043868+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3471296_2026-08-10T22:40:07.102597+00:00,3471296,True,False,2026-08-10T22:40:07.102597+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3471372_2026-08-10T22:55:16.532386+00:00,3471372,False,False,2026-08-10T22:55:16.532386+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3471679_2026-08-10T23:10:24.847029+00:00,3471679,True,False,2026-08-10T23:10:24.847029+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3471830_2026-08-10T23:25:34.871056+00:00,3471830,False,False,2026-08-10T23:25:34.871056+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3472099_2026-08-10T23:40:14.844246+00:00,3472099,True,False,2026-08-10T23:40:14.844246+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3472218_2026-08-10T23:55:25.365895+00:00,3472218,True,True,2026-08-10T23:55:25.365895+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3472325_2026-08-11T00:10:02.887077+00:00,3472325,True,False,2026-08-11T00:10:02.887077+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3472414_2026-08-11T00:25:29.854755+00:00,3472414,False,False,2026-08-11T00:25:29.854755+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3472531_2026-08-11T00:40:10.942353+00:00,3472531,False,False,2026-08-11T00:40:10.942353+00:00,TIMING_MISMATCH_TOO_LATE,"All YES requests were created outside causal window (min_dt=175.3s, max_dt=175.3s)"
3472606_2026-08-11T00:55:21.594530+00:00,3472606,False,False,2026-08-11T00:55:21.594530+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3473088_2026-08-11T01:10:30.376569+00:00,3473088,False,False,2026-08-11T01:10:30.376569+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3473130_2026-08-11T01:25:04.828188+00:00,3473130,True,True,2026-08-11T01:25:04.828188+00:00,DIRECTION_MISMATCH_NO,"Market had requests for ['NO'], but strategy bought YES"
3473223_2026-08-11T01:40:15.550982+00:00,3473223,True,False,2026-08-11T01:40:15.550982+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3473347_2026-08-11T01:55:26.203989+00:00,3473347,False,False,2026-08-11T01:55:26.203989+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3473503_2026-08-11T02:25:06.159528+00:00,3473503,False,False,2026-08-11T02:25:06.159528+00:00,TIMING_MISMATCH_PRIOR,"All YES requests were created before decision moment (min_dt=-58.9s, max_dt=-58.9s)"
3473630_2026-08-11T02:40:15.125391+00:00,3473630,True,False,2026-08-11T02:40:15.125391+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3473881_2026-08-11T03:10:01.687561+00:00,3473881,False,False,2026-08-11T03:10:01.687561+00:00,TIMING_MISMATCH_PRIOR,"All YES requests were created before decision moment (min_dt=-280.8s, max_dt=-280.8s)"
3473964_2026-08-11T03:25:09.792150+00:00,3473964,False,False,2026-08-11T03:25:09.792150+00:00,TIMING_MISMATCH_PRIOR,"All YES requests were created before decision moment (min_dt=-259.6s, max_dt=-259.6s)"
3474209_2026-08-11T03:55:30.373374+00:00,3474209,True,True,2026-08-11T03:55:30.373374+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3474953_2026-08-11T04:10:06.461844+00:00,3474953,True,False,2026-08-11T04:10:06.461844+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3475241_2026-08-11T04:25:26.901996+00:00,3475241,True,False,2026-08-11T04:25:26.901996+00:00,TIMING_MISMATCH_PRIOR,"All YES requests were created before decision moment (min_dt=-94.7s, max_dt=-94.7s)"
3475503_2026-08-11T04:40:01.918594+00:00,3475503,True,True,2026-08-11T04:40:01.918594+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3475628_2026-08-11T04:55:11.958292+00:00,3475628,True,False,2026-08-11T04:55:11.958292+00:00,DIRECTION_MISMATCH_NO,"Market had requests for ['NO'], but strategy bought YES"
3476103_2026-08-11T05:10:21.043233+00:00,3476103,False,False,2026-08-11T05:10:21.043233+00:00,TIMING_MISMATCH_PRIOR,"All YES requests were created before decision moment (min_dt=-150.9s, max_dt=-150.9s)"
3476255_2026-08-11T05:25:11.504015+00:00,3476255,True,False,2026-08-11T05:25:11.504015+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3476449_2026-08-11T05:40:19.920732+00:00,3476449,False,False,2026-08-11T05:40:19.920732+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3476522_2026-08-11T05:55:30.399698+00:00,3476522,True,False,2026-08-11T05:55:30.399698+00:00,DIRECTION_MISMATCH_NO,"Market had requests for ['NO'], but strategy bought YES"
3477047_2026-08-11T06:10:37.001360+00:00,3477047,False,False,2026-08-11T06:10:37.001360+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3477901_2026-08-11T06:25:16.368619+00:00,3477901,True,False,2026-08-11T06:25:16.368619+00:00,DIRECTION_MISMATCH_NO,"Market had requests for ['NO'], but strategy bought YES"
3477926_2026-08-11T06:40:26.415342+00:00,3477926,False,False,2026-08-11T06:40:26.415342+00:00,DIRECTION_MISMATCH_NO,"Market had requests for ['NO'], but strategy bought YES"
3478125_2026-08-11T06:55:02.004563+00:00,3478125,True,False,2026-08-11T06:55:02.004563+00:00,DIRECTION_MISMATCH_NO,"Market had requests for ['NO'], but strategy bought YES"
3478305_2026-08-11T07:10:09.820472+00:00,3478305,False,False,2026-08-11T07:10:09.820472+00:00,TIMING_MISMATCH_PRIOR,"All YES requests were created before decision moment (min_dt=-304.6s, max_dt=-304.6s)"
3478526_2026-08-11T07:25:20.402499+00:00,3478526,True,False,2026-08-11T07:25:20.402499+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3478711_2026-08-11T07:40:30.369317+00:00,3478711,False,False,2026-08-11T07:40:30.369317+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3478995_2026-08-11T07:55:00.648472+00:00,3478995,True,True,2026-08-11T07:55:00.648472+00:00,TIMING_MISMATCH_PRIOR,"All YES requests were created before decision moment (min_dt=-204.2s, max_dt=-204.2s)"
3479572_2026-08-11T08:10:04.877753+00:00,3479572,False,False,2026-08-11T08:10:04.877753+00:00,TIMING_MISMATCH_PRIOR,"All YES requests were created before decision moment (min_dt=-299.6s, max_dt=-299.6s)"
3480104_2026-08-11T08:25:11.519630+00:00,3480104,False,False,2026-08-11T08:25:11.519630+00:00,TIMING_MISMATCH_PRIOR,"All YES requests were created before decision moment (min_dt=-80.3s, max_dt=-80.3s)"
3480541_2026-08-11T08:40:19.943670+00:00,3480541,False,False,2026-08-11T08:40:19.943670+00:00,TIMING_MISMATCH_PRIOR,"All YES requests were created before decision moment (min_dt=-119.0s, max_dt=-119.0s)"
3480644_2026-08-11T08:55:40.151263+00:00,3480644,False,False,2026-08-11T08:55:40.151263+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3481277_2026-08-11T10:10:58.145958+00:00,3481277,True,False,2026-08-11T10:10:58.145958+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3481968_2026-08-11T10:55:31.875933+00:00,3481968,True,False,2026-08-11T10:55:31.875933+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3482084_2026-08-11T11:10:08.465235+00:00,3482084,False,False,2026-08-11T11:10:08.465235+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3482156_2026-08-11T11:25:01.788319+00:00,3482156,True,False,2026-08-11T11:25:01.788319+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3482306_2026-08-11T11:40:03.948762+00:00,3482306,False,False,2026-08-11T11:40:03.948762+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3482415_2026-08-11T11:55:03.556132+00:00,3482415,False,False,2026-08-11T11:55:03.556132+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3483054_2026-08-11T12:10:03.562083+00:00,3483054,False,False,2026-08-11T12:10:03.562083+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3483436_2026-08-11T12:25:02.378035+00:00,3483436,False,False,2026-08-11T12:25:02.378035+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3484077_2026-08-11T12:40:04.172663+00:00,3484077,False,False,2026-08-11T12:40:04.172663+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3484237_2026-08-11T12:55:02.376127+00:00,3484237,False,False,2026-08-11T12:55:02.376127+00:00,TIMING_MISMATCH_TOO_LATE,"All YES requests were created outside causal window (min_dt=224.9s, max_dt=224.9s)"
3484971_2026-08-11T13:10:03.207301+00:00,3484971,False,False,2026-08-11T13:10:03.207301+00:00,TIMING_MISMATCH_PRIOR,"All YES requests were created before decision moment (min_dt=-239.0s, max_dt=-151.0s)"
3485434_2026-08-11T13:25:01.847139+00:00,3485434,True,False,2026-08-11T13:25:01.847139+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3486288_2026-08-11T13:40:03.499576+00:00,3486288,True,False,2026-08-11T13:40:03.499576+00:00,TIMING_MISMATCH_TOO_LATE,"All YES requests were created outside causal window (min_dt=-150.4s, max_dt=138.4s)"
3486476_2026-08-11T13:55:02.965668+00:00,3486476,True,True,2026-08-11T13:55:02.965668+00:00,TIMING_MISMATCH_TOO_LATE,"All YES requests were created outside causal window (min_dt=-60.8s, max_dt=129.4s)"
3488341_2026-08-11T14:40:26.328669+00:00,3488341,True,False,2026-08-11T14:40:26.328669+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3491081_2026-08-11T15:10:27.458966+00:00,3491081,False,False,2026-08-11T15:10:27.458966+00:00,TIMING_MISMATCH_PRIOR,"All YES requests were created before decision moment (min_dt=-316.1s, max_dt=-316.1s)"
3491485_2026-08-11T15:25:29.498963+00:00,3491485,False,False,2026-08-11T15:25:29.498963+00:00,TIMING_MISMATCH_PRIOR,"All YES requests were created before decision moment (min_dt=-16.6s, max_dt=-16.6s)"
3491790_2026-08-11T15:40:29.320136+00:00,3491790,False,False,2026-08-11T15:40:29.320136+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3492588_2026-08-11T16:10:31.445150+00:00,3492588,False,False,2026-08-11T16:10:31.445150+00:00,TIMING_MISMATCH_PRIOR,"All YES requests were created before decision moment (min_dt=-169.7s, max_dt=-35.1s)"
3492994_2026-08-11T16:40:13.913762+00:00,3492994,True,False,2026-08-11T16:40:13.913762+00:00,TIMING_MISMATCH_PRIOR,"All YES requests were created before decision moment (min_dt=-165.2s, max_dt=-165.2s)"
3493185_2026-08-11T16:55:13.336398+00:00,3493185,False,False,2026-08-11T16:55:13.336398+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3493571_2026-08-11T17:10:13.409941+00:00,3493571,True,False,2026-08-11T17:10:13.409941+00:00,TIMING_MISMATCH_TOO_LATE,"All YES requests were created outside causal window (min_dt=-88.6s, max_dt=165.0s)"
3493851_2026-08-11T17:25:15.339684+00:00,3493851,False,False,2026-08-11T17:25:15.339684+00:00,DIRECTION_MISMATCH_NO,"Market had requests for ['NO'], but strategy bought YES"
3494202_2026-08-11T17:55:39.627674+00:00,3494202,False,False,2026-08-11T17:55:39.627674+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3495297_2026-08-11T18:25:39.231385+00:00,3495297,True,True,2026-08-11T18:25:39.231385+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3495453_2026-08-11T18:40:38.145537+00:00,3495453,True,True,2026-08-11T18:40:38.145537+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3495527_2026-08-11T18:55:38.590866+00:00,3495527,False,False,2026-08-11T18:55:38.590866+00:00,TIMING_MISMATCH_PRIOR,"All YES requests were created before decision moment (min_dt=-269.4s, max_dt=-269.4s)"
3497500_2026-08-11T19:10:38.694088+00:00,3497500,True,False,2026-08-11T19:10:38.694088+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3497960_2026-08-11T19:25:38.037421+00:00,3497960,False,False,2026-08-11T19:25:38.037421+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3499112_2026-08-11T19:40:39.204863+00:00,3499112,False,False,2026-08-11T19:40:39.204863+00:00,TIMING_MISMATCH_PRIOR,"All YES requests were created before decision moment (min_dt=-210.0s, max_dt=-210.0s)"
3499195_2026-08-11T19:55:39.634503+00:00,3499195,False,False,2026-08-11T19:55:39.634503+00:00,DIRECTION_MISMATCH_NO,"Market had requests for ['NO'], but strategy bought YES"
3499604_2026-08-11T20:10:40.320961+00:00,3499604,False,False,2026-08-11T20:10:40.320961+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3499833_2026-08-11T20:25:37.996724+00:00,3499833,True,False,2026-08-11T20:25:37.996724+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3500249_2026-08-11T20:55:40.193936+00:00,3500249,False,False,2026-08-11T20:55:40.193936+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3500734_2026-08-11T21:10:39.238992+00:00,3500734,False,False,2026-08-11T21:10:39.238992+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3500799_2026-08-11T21:25:38.517455+00:00,3500799,True,False,2026-08-11T21:25:38.517455+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3501303_2026-08-11T21:55:38.068148+00:00,3501303,False,False,2026-08-11T21:55:38.068148+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3501553_2026-08-11T22:10:39.670900+00:00,3501553,False,False,2026-08-11T22:10:39.670900+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3501659_2026-08-11T22:25:38.808595+00:00,3501659,True,False,2026-08-11T22:25:38.808595+00:00,TIMING_MISMATCH_PRIOR,"All YES requests were created before decision moment (min_dt=-150.1s, max_dt=-150.1s)"
3501945_2026-08-11T22:40:40.726586+00:00,3501945,True,False,2026-08-11T22:40:40.726586+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3502184_2026-08-11T22:55:38.264026+00:00,3502184,False,False,2026-08-11T22:55:38.264026+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3502429_2026-08-11T23:10:39.262669+00:00,3502429,True,False,2026-08-11T23:10:39.262669+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3502520_2026-08-11T23:25:37.973222+00:00,3502520,False,False,2026-08-11T23:25:37.973222+00:00,TIMING_MISMATCH_TOO_LATE,"All YES requests were created outside causal window (min_dt=135.5s, max_dt=135.5s)"
3502843_2026-08-11T23:40:40.284700+00:00,3502843,False,False,2026-08-11T23:40:40.284700+00:00,TIMING_MISMATCH_PRIOR,"All YES requests were created before decision moment (min_dt=-196.8s, max_dt=-196.8s)"
3502994_2026-08-11T23:55:38.820944+00:00,3502994,True,True,2026-08-11T23:55:38.820944+00:00,TIMING_MISMATCH_PRIOR,"All YES requests were created before decision moment (min_dt=-165.3s, max_dt=-165.3s)"
3504339_2026-08-12T00:40:38.810524+00:00,3504339,False,False,2026-08-12T00:40:38.810524+00:00,DIRECTION_MISMATCH_NO,"Market had requests for ['NO'], but strategy bought YES"
3504543_2026-08-12T00:55:38.528768+00:00,3504543,False,False,2026-08-12T00:55:38.528768+00:00,TIMING_MISMATCH_PRIOR,"All YES requests were created before decision moment (min_dt=-194.6s, max_dt=-194.6s)"
3504866_2026-08-12T01:25:38.064793+00:00,3504866,True,False,2026-08-12T01:25:38.064793+00:00,TIMING_MISMATCH_PRIOR,"All YES requests were created before decision moment (min_dt=-254.8s, max_dt=-254.8s)"
3505030_2026-08-12T01:40:38.212198+00:00,3505030,False,False,2026-08-12T01:40:38.212198+00:00,TIMING_MISMATCH_PRIOR,"All YES requests were created before decision moment (min_dt=-194.8s, max_dt=-109.7s)"
3505204_2026-08-12T01:55:38.104678+00:00,3505204,False,False,2026-08-12T01:55:38.104678+00:00,TIMING_MISMATCH_PRIOR,"All YES requests were created before decision moment (min_dt=-327.8s, max_dt=-327.8s)"
3505286_2026-08-12T02:10:39.403131+00:00,3505286,False,False,2026-08-12T02:10:39.403131+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3505337_2026-08-12T02:25:39.188803+00:00,3505337,True,False,2026-08-12T02:25:39.188803+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3505445_2026-08-12T02:40:38.809904+00:00,3505445,True,False,2026-08-12T02:40:38.809904+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3505544_2026-08-12T02:55:38.163857+00:00,3505544,True,True,2026-08-12T02:55:38.163857+00:00,TIMING_MISMATCH_PRIOR,"All YES requests were created before decision moment (min_dt=-134.7s, max_dt=-90.1s)"
3505589_2026-08-12T03:10:38.922223+00:00,3505589,False,False,2026-08-12T03:10:38.922223+00:00,TIMING_MISMATCH_PRIOR,"All YES requests were created before decision moment (min_dt=-75.0s, max_dt=-75.0s)"
3505693_2026-08-12T03:25:38.699673+00:00,3505693,False,False,2026-08-12T03:25:38.699673+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3505756_2026-08-12T03:40:38.278167+00:00,3505756,False,False,2026-08-12T03:40:38.278167+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3505879_2026-08-12T03:55:38.684901+00:00,3505879,True,True,2026-08-12T03:55:38.684901+00:00,TIMING_MISMATCH_TOO_LATE,"All YES requests were created outside causal window (min_dt=181.1s, max_dt=181.1s)"
3506446_2026-08-12T04:10:39.915754+00:00,3506446,True,True,2026-08-12T04:10:39.915754+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3506542_2026-08-12T04:25:38.423546+00:00,3506542,False,False,2026-08-12T04:25:38.423546+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3506788_2026-08-12T04:55:26.150343+00:00,3506788,False,False,2026-08-12T04:55:26.150343+00:00,TIMING_MISMATCH_PRIOR,"All YES requests were created before decision moment (min_dt=-134.0s, max_dt=-134.0s)"
3507745_2026-08-12T05:10:24.194824+00:00,3507745,False,False,2026-08-12T05:10:24.194824+00:00,TIMING_MISMATCH_PRIOR,"All YES requests were created before decision moment (min_dt=-148.0s, max_dt=-41.0s)"
3507813_2026-08-12T05:25:23.650858+00:00,3507813,False,False,2026-08-12T05:25:23.650858+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3507901_2026-08-12T05:40:24.207085+00:00,3507901,False,False,2026-08-12T05:40:24.207085+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3507970_2026-08-12T05:55:23.875552+00:00,3507970,True,False,2026-08-12T05:55:23.875552+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3508652_2026-08-12T06:25:23.525266+00:00,3508652,True,False,2026-08-12T06:25:23.525266+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3508793_2026-08-12T06:40:25.930533+00:00,3508793,False,False,2026-08-12T06:40:25.930533+00:00,TIMING_MISMATCH_PRIOR,"All YES requests were created before decision moment (min_dt=-164.9s, max_dt=-164.9s)"
3508909_2026-08-12T06:55:23.016360+00:00,3508909,True,False,2026-08-12T06:55:23.016360+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3509190_2026-08-12T07:10:22.987001+00:00,3509190,False,False,2026-08-12T07:10:22.987001+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3509416_2026-08-12T07:25:24.658496+00:00,3509416,True,False,2026-08-12T07:25:24.658496+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3509616_2026-08-12T07:40:23.063849+00:00,3509616,True,False,2026-08-12T07:40:23.063849+00:00,DIRECTION_MISMATCH_NO,"Market had requests for ['NO'], but strategy bought YES"
3509725_2026-08-12T07:55:23.839410+00:00,3509725,False,False,2026-08-12T07:55:23.839410+00:00,TIMING_MISMATCH_PRIOR,"All YES requests were created before decision moment (min_dt=-194.9s, max_dt=-194.9s)"
3509842_2026-08-12T08:10:23.604340+00:00,3509842,True,False,2026-08-12T08:10:23.604340+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3509926_2026-08-12T08:25:24.207763+00:00,3509926,False,False,2026-08-12T08:25:24.207763+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3509965_2026-08-12T08:40:25.185130+00:00,3509965,True,True,2026-08-12T08:40:25.185130+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3510092_2026-08-12T08:55:24.179732+00:00,3510092,False,False,2026-08-12T08:55:24.179732+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3510166_2026-08-12T09:10:22.982280+00:00,3510166,False,False,2026-08-12T09:10:22.982280+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3510195_2026-08-12T09:25:23.007992+00:00,3510195,False,False,2026-08-12T09:25:23.007992+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3510238_2026-08-12T09:40:59.712353+00:00,3510238,False,False,2026-08-12T09:40:59.712353+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3510312_2026-08-12T09:55:13.159679+00:00,3510312,False,False,2026-08-12T09:55:13.159679+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3510551_2026-08-12T10:10:12.762092+00:00,3510551,False,False,2026-08-12T10:10:12.762092+00:00,TIMING_MISMATCH_PRIOR,"All YES requests were created before decision moment (min_dt=-75.4s, max_dt=-67.0s)"
3511055_2026-08-12T10:25:12.098880+00:00,3511055,True,False,2026-08-12T10:25:12.098880+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3511187_2026-08-12T10:40:16.458315+00:00,3511187,False,False,2026-08-12T10:40:16.458315+00:00,TIMING_MISMATCH_PRIOR,"All YES requests were created before decision moment (min_dt=-120.0s, max_dt=-109.7s)"
3511785_2026-08-12T10:55:14.031904+00:00,3511785,False,False,2026-08-12T10:55:14.031904+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3511964_2026-08-12T11:10:14.083903+00:00,3511964,True,True,2026-08-12T11:10:14.083903+00:00,TIMING_MISMATCH_PRIOR,"All YES requests were created before decision moment (min_dt=-30.3s, max_dt=-17.3s)"
3512438_2026-08-12T11:25:13.625728+00:00,3512438,False,False,2026-08-12T11:25:13.625728+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3512556_2026-08-12T11:40:13.452056+00:00,3512556,False,False,2026-08-12T11:40:13.452056+00:00,TIMING_MISMATCH_PRIOR,"All YES requests were created before decision moment (min_dt=-134.3s, max_dt=-134.3s)"
3512623_2026-08-12T11:55:14.302564+00:00,3512623,False,False,2026-08-12T11:55:14.302564+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3512894_2026-08-12T12:10:17.554821+00:00,3512894,False,False,2026-08-12T12:10:17.554821+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3513113_2026-08-12T12:25:14.564351+00:00,3513113,True,False,2026-08-12T12:25:14.564351+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3513238_2026-08-12T12:40:14.631772+00:00,3513238,False,False,2026-08-12T12:40:14.631772+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3513309_2026-08-12T12:55:13.784574+00:00,3513309,False,False,2026-08-12T12:55:13.784574+00:00,DIRECTION_MISMATCH_NO,"Market had requests for ['NO'], but strategy bought YES"
3514584_2026-08-12T13:10:12.386485+00:00,3514584,False,False,2026-08-12T13:10:12.386485+00:00,TIMING_MISMATCH_PRIOR,"All YES requests were created before decision moment (min_dt=-90.0s, max_dt=-90.0s)"
3515977_2026-08-12T15:10:21.413467+00:00,3515977,False,False,2026-08-12T15:10:21.413467+00:00,TIMING_MISMATCH_PRIOR,"All YES requests were created before decision moment (min_dt=-297.0s, max_dt=-297.0s)"
3516686_2026-08-12T15:25:21.364295+00:00,3516686,True,True,2026-08-12T15:25:21.364295+00:00,TIMING_MISMATCH_PRIOR,"All YES requests were created before decision moment (min_dt=-312.8s, max_dt=-312.8s)"
3516719_2026-08-12T15:40:21.426319+00:00,3516719,False,False,2026-08-12T15:40:21.426319+00:00,DIRECTION_MISMATCH_NO,"Market had requests for ['NO'], but strategy bought YES"
3516792_2026-08-12T15:55:22.489903+00:00,3516792,True,True,2026-08-12T15:55:22.489903+00:00,TIMING_MISMATCH_PRIOR,"All YES requests were created before decision moment (min_dt=-150.2s, max_dt=-150.2s)"
3517214_2026-08-12T16:10:21.377703+00:00,3517214,True,True,2026-08-12T16:10:21.377703+00:00,TIMING_MISMATCH_TOO_LATE,"All YES requests were created outside causal window (min_dt=-42.1s, max_dt=189.6s)"
3517345_2026-08-12T16:25:21.905114+00:00,3517345,False,False,2026-08-12T16:25:21.905114+00:00,TIMING_MISMATCH_PRIOR,"All YES requests were created before decision moment (min_dt=-314.5s, max_dt=-314.5s)"
3517683_2026-08-12T16:40:21.451417+00:00,3517683,False,False,2026-08-12T16:40:21.451417+00:00,TIMING_MISMATCH_TOO_LATE,"All YES requests were created outside causal window (min_dt=-207.3s, max_dt=169.6s)"
3517832_2026-08-12T16:55:21.357582+00:00,3517832,True,True,2026-08-12T16:55:21.357582+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3518100_2026-08-12T17:10:22.255115+00:00,3518100,True,False,2026-08-12T17:10:22.255115+00:00,TIMING_MISMATCH_PRIOR,"All YES requests were created before decision moment (min_dt=-165.0s, max_dt=-165.0s)"
3518284_2026-08-12T17:25:22.265149+00:00,3518284,True,False,2026-08-12T17:25:22.265149+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3518419_2026-08-12T17:40:23.817173+00:00,3518419,False,False,2026-08-12T17:40:23.817173+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3518578_2026-08-12T17:55:23.672743+00:00,3518578,False,False,2026-08-12T17:55:23.672743+00:00,TIMING_MISMATCH_PRIOR,"All YES requests were created before decision moment (min_dt=-120.1s, max_dt=-120.1s)"
3519537_2026-08-12T18:25:23.607826+00:00,3519537,True,False,2026-08-12T18:25:23.607826+00:00,NO_REQUEST_FOR_MARKET,No execution records found in database for this market
3520254_2026-08-12T18:40:22.478839+00:00,3520254,False,False,2026-08-12T18:40:22.478839+00:00,TIMING_MISMATCH_PRIOR,"All YES requests were created before decision moment (min_dt=-210.2s, max_dt=-210.2s)"
