opportunity_id,market_id,asset,calendar_date,decision_at,time_left_min,executable_ask,diagnostic_mid,diagnostic_half_spread,diagnostic_spread_cost,shares,target,gross_pnl,net_pnl,reproduced_net_pnl,historical_fee,historical_net_pnl,scenario_id,scenario_fee,scenario_net_pnl,sign_changed
4260121_2026-09-06T20:40:31.604624+00:00,4260121,BTC,2026-09-06,2026-09-06T20:40:31.604624+00:00,4.47,0.39,0.385,0.0050000000000000044,0.01282050000000001,2.5641,1,1.5641,1.5621,1.562101002,,,0.1% Demonstration Scenario,0.001,1.563101,False
4266150_2026-09-06T21:40:31.753619+00:00,4266150,BTC,2026-09-06,2026-09-06T21:40:31.753619+00:00,4.47,0.34,0.335,0.0050000000000000044,0.014706000000000012,2.9412,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
4271300_2026-09-07T00:40:31.609632+00:00,4271300,BTC,2026-09-07,2026-09-07T00:40:31.609632+00:00,4.47,0.21,0.20500000000000002,0.004999999999999977,0.023809499999999886,4.7619,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
4278408_2026-09-07T06:40:25.725434+00:00,4278408,BTC,2026-09-07,2026-09-07T06:40:25.725434+00:00,4.57,0.36,0.355,0.0050000000000000044,0.013889000000000012,2.7778,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
4280571_2026-09-07T08:40:05.999197+00:00,4280571,BTC,2026-09-07,2026-09-07T08:40:05.999197+00:00,4.9,0.31,0.305,0.0050000000000000044,0.016129000000000015,3.2258,1,2.2258,2.2238,2.223802004,,,0.1% Demonstration Scenario,0.001,2.224802,False
4281662_2026-09-07T08:55:05.972617+00:00,4281662,BTC,2026-09-07,2026-09-07T08:55:05.972617+00:00,4.9,0.13,0.125,0.0050000000000000044,0.03846150000000004,7.6923,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
4283740_2026-09-07T10:40:05.877093+00:00,4283740,BTC,2026-09-07,2026-09-07T10:40:05.877093+00:00,4.9,0.39,0.385,0.0050000000000000044,0.01282050000000001,2.5641,1,1.5641,1.5621,1.562101002,,,0.1% Demonstration Scenario,0.001,1.563101,False
4284951_2026-09-07T11:40:30.859686+00:00,4284951,BTC,2026-09-07,2026-09-07T11:40:30.859686+00:00,4.49,0.19,0.185,0.0050000000000000044,0.026316000000000023,5.2632,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
4290362_2026-09-07T14:40:31.016050+00:00,4290362,BTC,2026-09-07,2026-09-07T14:40:31.016050+00:00,4.48,0.27,0.265,0.0050000000000000044,0.018518500000000018,3.7037,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
4297351_2026-09-07T17:25:05.413463+00:00,4297351,BTC,2026-09-07,2026-09-07T17:25:05.413463+00:00,4.91,0.26,0.255,0.0050000000000000044,0.01923100000000002,3.8462,0,-1.0,-1.002,-1.0020120240000001,,,0.1% Demonstration Scenario,0.001,-1.001012,False
4299855_2026-09-07T18:40:05.200966+00:00,4299855,BTC,2026-09-07,2026-09-07T18:40:05.200966+00:00,4.91,0.17,0.165,0.0050000000000000044,0.029412000000000025,5.8824,1,4.8824,4.8804,4.880391983999999,,,0.1% Demonstration Scenario,0.001,4.881391999999999,False
4315322_2026-09-08T01:40:05.467470+00:00,4315322,BTC,2026-09-08,2026-09-08T01:40:05.467470+00:00,4.91,0.06,0.055,0.0049999999999999975,0.08333349999999995,16.6667,0,-1.0,-1.002,-1.002002004,,,0.1% Demonstration Scenario,0.001,-1.0010019999999997,False
4320156_2026-09-08T04:25:05.290404+00:00,4320156,BTC,2026-09-08,2026-09-08T04:25:05.290404+00:00,4.91,0.2,0.195,0.0050000000000000044,0.025000000000000022,5.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
4323313_2026-09-08T05:55:05.312216+00:00,4323313,BTC,2026-09-08,2026-09-08T05:55:05.312216+00:00,4.91,0.28,0.275,0.0050000000000000044,0.017857000000000015,3.5714,0,-1.0,-1.002,-1.001991984,,,0.1% Demonstration Scenario,0.001,-1.000992,False
4328345_2026-09-08T10:10:05.636000+00:00,4328345,BTC,2026-09-08,2026-09-08T10:10:05.636000+00:00,4.91,0.14,0.135,0.0050000000000000044,0.03571450000000003,7.1429,0,-1.0,-1.002,-1.0020060120000003,,,0.1% Demonstration Scenario,0.001,-1.001006,False
4329828_2026-09-08T11:55:20.356444+00:00,4329828,BTC,2026-09-08,2026-09-08T11:55:20.356444+00:00,4.66,0.13,0.125,0.0050000000000000044,0.03846150000000004,7.6923,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
4339668_2026-09-08T16:55:28.380275+00:00,4339668,BTC,2026-09-08,2026-09-08T16:55:28.380275+00:00,4.53,0.3,0.295,0.0050000000000000044,0.016666500000000015,3.3333,0,-1.0,-1.002,-1.0019899799999998,,,0.1% Demonstration Scenario,0.001,-1.0009899999999998,False
4347122_2026-09-08T20:40:20.879721+00:00,4347122,BTC,2026-09-08,2026-09-08T20:40:20.879721+00:00,4.65,0.13,0.125,0.0050000000000000044,0.03846150000000004,7.6923,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
4349750_2026-09-08T21:25:20.748620+00:00,4349750,BTC,2026-09-08,2026-09-08T21:25:20.748620+00:00,4.65,0.36,0.355,0.0050000000000000044,0.013889000000000012,2.7778,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
4349853_2026-09-08T21:40:20.707516+00:00,4349853,BTC,2026-09-08,2026-09-08T21:40:20.707516+00:00,4.65,0.23,0.225,0.0050000000000000044,0.021739000000000022,4.3478,0,-1.0,-1.002,-1.0019939880000002,,,0.1% Demonstration Scenario,0.001,-1.0009940000000002,False
4351426_2026-09-08T23:25:23.903757+00:00,4351426,BTC,2026-09-08,2026-09-08T23:25:23.903757+00:00,4.6,0.14,0.135,0.0050000000000000044,0.03571450000000003,7.1429,0,-1.0,-1.002,-1.0020060120000003,,,0.1% Demonstration Scenario,0.001,-1.001006,False
4351488_2026-09-08T23:40:20.799397+00:00,4351488,BTC,2026-09-08,2026-09-08T23:40:20.799397+00:00,4.65,0.28,0.275,0.0050000000000000044,0.017857000000000015,3.5714,0,-1.0,-1.002,-1.001991984,,,0.1% Demonstration Scenario,0.001,-1.000992,False
4352143_2026-09-08T23:55:21.112645+00:00,4352143,BTC,2026-09-08,2026-09-08T23:55:21.112645+00:00,4.65,0.27,0.265,0.0050000000000000044,0.018518500000000018,3.7037,1,2.7037,2.7017,2.7017010019999996,,,0.1% Demonstration Scenario,0.001,2.702701,False
