market_id,asset,decision_at,entry_policy,time_left_target,time_left_actual,entry_variant,side,mid_price,best_bid,best_ask,spread,price_bin,region,final_outcome,target,stake_usdc,shares,gross_pnl,fee_status,fee,net_pnl,scenario_fee,scenario_net_pnl,selection_status,skip_reason,recorded_at,calendar_date,hour_utc,weekday
4046014,DOGE,2026-09-01T22:37:00+00:00,GRID,8,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046014,DOGE,2026-09-01T22:40:00+00:00,GRID,5,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046014,DOGE,2026-09-01T22:30:15.381979+00:00,FUNNEL,,14.744,YES_OUTSIDER,YES,0.48,,0.48,0.07,"[0.40,0.50)",near_parity,,0,1.0,2.083333,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-09-01T22:30:15.381979+00:00,2026-09-01,22,1
4046015,SOL,2026-09-01T22:33:00.409954+00:00,GRID,12,11.993,YES_OUTSIDER,YES,0.43000000000000005,0.4,0.46,0.06,"[0.40,0.50)",near_parity,YES,1,1.0,2.173913,1.173913,UNKNOWN,0.0,1.173913,0.02,1.153913,OK,,2026-09-01T22:33:00.409954+00:00,2026-09-01,22,1
4046015,SOL,2026-09-01T22:37:00+00:00,GRID,8,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046015,SOL,2026-09-01T22:40:00+00:00,GRID,5,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046015,SOL,2026-09-01T22:30:15.528322+00:00,FUNNEL,,14.741,YES_OUTSIDER,YES,0.41,,0.41,0.010000000000000009,"[0.40,0.50)",near_parity,,1,1.0,2.439024,1.439024,UNKNOWN,0.0,1.439024,0.02,1.419024,OK,,2026-09-01T22:30:15.528322+00:00,2026-09-01,22,1
4046345,BTC,2026-09-01T22:48:00.087313+00:00,GRID,12,11.999,YES_FAVORITE,YES,0.505,0.5,0.51,0.010000000000000009,"[0.50,0.60)",near_parity,YES,1,1.0,1.960784,0.960784,UNKNOWN,0.0,0.960784,0.02,0.940784,OK,,2026-09-01T22:48:00.087313+00:00,2026-09-01,22,1
4046345,BTC,2026-09-01T22:52:00+00:00,GRID,8,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046345,BTC,2026-09-01T22:55:00+00:00,GRID,5,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046345,BTC,2026-09-01T22:45:15.393064+00:00,FUNNEL,,14.743,NO_OUTSIDER,NO,,,0.5,0.010000000000000009,"[0.50,0.60)",near_parity,,0,1.0,2.0,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-09-01T22:45:15.393064+00:00,2026-09-01,22,1
4046352,SOL,2026-09-01T22:48:00.148764+00:00,GRID,12,11.998,YES_FAVORITE,YES,0.505,0.5,0.51,0.010000000000000009,"[0.50,0.60)",near_parity,YES,1,1.0,1.960784,0.960784,UNKNOWN,0.0,0.960784,0.02,0.940784,OK,,2026-09-01T22:48:00.148764+00:00,2026-09-01,22,1
4046352,SOL,2026-09-01T22:52:00+00:00,GRID,8,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046352,SOL,2026-09-01T22:55:00+00:00,GRID,5,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046352,SOL,2026-09-01T22:50:15.462616+00:00,FUNNEL,,9.742,YES_FAVORITE,YES,0.51,,0.51,0.010000000000000009,"[0.50,0.60)",near_parity,,1,1.0,1.960784,0.960784,UNKNOWN,0.0,0.960784,0.02,0.940784,OK,,2026-09-01T22:50:15.462616+00:00,2026-09-01,22,1
4046353,DOGE,2026-09-01T22:48:00.226597+00:00,GRID,12,11.996,YES_OUTSIDER,YES,0.5,0.48,0.52,0.040000000000000036,"[0.50,0.60)",near_parity,YES,1,1.0,1.923077,0.923077,UNKNOWN,0.0,0.923077,0.02,0.903077,OK,,2026-09-01T22:48:00.226597+00:00,2026-09-01,22,1
4046353,DOGE,2026-09-01T22:52:00+00:00,GRID,8,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046353,DOGE,2026-09-01T22:55:00+00:00,GRID,5,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046353,DOGE,2026-09-01T22:50:15.576259+00:00,FUNNEL,,9.74,YES_FAVORITE,YES,0.52,,0.52,0.040000000000000036,"[0.50,0.60)",near_parity,,1,1.0,1.923077,0.923077,UNKNOWN,0.0,0.923077,0.02,0.903077,OK,,2026-09-01T22:50:15.576259+00:00,2026-09-01,22,1
4046354,ETH,2026-09-01T22:48:00.316529+00:00,GRID,12,11.995,YES_FAVORITE,YES,0.515,0.51,0.52,0.010000000000000009,"[0.50,0.60)",near_parity,YES,1,1.0,1.923077,0.923077,UNKNOWN,0.0,0.923077,0.02,0.903077,OK,,2026-09-01T22:48:00.316529+00:00,2026-09-01,22,1
4046354,ETH,2026-09-01T22:52:00+00:00,GRID,8,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046354,ETH,2026-09-01T22:55:00+00:00,GRID,5,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046354,ETH,2026-09-01T22:45:15.084703+00:00,FUNNEL,,14.749,NO_OUTSIDER,NO,,,0.49,0.010000000000000009,"[0.40,0.50)",near_parity,,0,1.0,2.040816,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-09-01T22:45:15.084703+00:00,2026-09-01,22,1
4046356,XRP,2026-09-01T22:48:00.381169+00:00,GRID,12,11.994,YES_FAVORITE,YES,0.505,0.5,0.51,0.010000000000000009,"[0.50,0.60)",near_parity,YES,1,1.0,1.960784,0.960784,UNKNOWN,0.0,0.960784,0.02,0.940784,OK,,2026-09-01T22:48:00.381169+00:00,2026-09-01,22,1
4046356,XRP,2026-09-01T22:52:00+00:00,GRID,8,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046356,XRP,2026-09-01T22:55:00+00:00,GRID,5,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046356,XRP,2026-09-01T22:45:15.266085+00:00,FUNNEL,,14.746,NO_OUTSIDER,NO,,,0.5,0.010000000000000009,"[0.50,0.60)",near_parity,,0,1.0,2.0,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-09-01T22:45:15.266085+00:00,2026-09-01,22,1
4046675,SOL,2026-09-01T23:03:00.234736+00:00,GRID,12,11.996,YES_FAVORITE,YES,0.505,0.5,0.51,0.010000000000000009,"[0.50,0.60)",near_parity,YES,1,1.0,1.960784,0.960784,UNKNOWN,0.0,0.960784,0.02,0.940784,OK,,2026-09-01T23:03:00.234736+00:00,2026-09-01,23,1
4046675,SOL,2026-09-01T23:07:00+00:00,GRID,8,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046675,SOL,2026-09-01T23:10:00+00:00,GRID,5,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046675,SOL,2026-09-01T23:00:15.656324+00:00,FUNNEL,,14.739,NO_OUTSIDER,NO,,,0.5,0.010000000000000009,"[0.50,0.60)",near_parity,,0,1.0,2.0,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-09-01T23:00:15.656324+00:00,2026-09-01,23,1
4046678,BTC,2026-09-01T23:03:00.323949+00:00,GRID,12,11.995,YES_FAVORITE,YES,0.505,0.5,0.51,0.010000000000000009,"[0.50,0.60)",near_parity,NO,0,1.0,1.960784,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-09-01T23:03:00.323949+00:00,2026-09-01,23,1
4046678,BTC,2026-09-01T23:07:00+00:00,GRID,8,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046678,BTC,2026-09-01T23:10:00+00:00,GRID,5,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046678,BTC,2026-09-01T23:00:15.387494+00:00,FUNNEL,,14.744,NO_OUTSIDER,NO,,,0.5,0.010000000000000009,"[0.50,0.60)",near_parity,,1,1.0,2.0,1.0,UNKNOWN,0.0,1.0,0.02,0.98,OK,,2026-09-01T23:00:15.387494+00:00,2026-09-01,23,1
4046682,DOGE,2026-09-01T23:03:00.386487+00:00,GRID,12,11.994,YES_OUTSIDER,YES,0.5,0.49,0.51,0.020000000000000018,"[0.50,0.60)",near_parity,NO,0,1.0,1.960784,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-09-01T23:03:00.386487+00:00,2026-09-01,23,1
4046682,DOGE,2026-09-01T23:07:00+00:00,GRID,8,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046682,DOGE,2026-09-01T23:10:00+00:00,GRID,5,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046682,DOGE,2026-09-01T23:00:15.520581+00:00,FUNNEL,,14.741,NO_FAVORITE,NO,,,0.51,0.020000000000000018,"[0.50,0.60)",near_parity,,1,1.0,1.960784,0.960784,UNKNOWN,0.0,0.960784,0.02,0.940784,OK,,2026-09-01T23:00:15.520581+00:00,2026-09-01,23,1
4046687,ETH,2026-09-01T23:03:00.470566+00:00,GRID,12,11.992,YES_FAVORITE,YES,0.505,0.5,0.51,0.010000000000000009,"[0.50,0.60)",near_parity,NO,0,1.0,1.960784,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-09-01T23:03:00.470566+00:00,2026-09-01,23,1
4046687,ETH,2026-09-01T23:07:00+00:00,GRID,8,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046687,ETH,2026-09-01T23:10:00+00:00,GRID,5,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046687,ETH,2026-09-01T23:00:15.086423+00:00,FUNNEL,,14.749,NO_OUTSIDER,NO,,,0.5,0.010000000000000009,"[0.50,0.60)",near_parity,,1,1.0,2.0,1.0,UNKNOWN,0.0,1.0,0.02,0.98,OK,,2026-09-01T23:00:15.086423+00:00,2026-09-01,23,1
4046689,XRP,2026-09-01T23:03:00.553688+00:00,GRID,12,11.991,YES_FAVORITE,YES,0.505,0.5,0.51,0.010000000000000009,"[0.50,0.60)",near_parity,YES,1,1.0,1.960784,0.960784,UNKNOWN,0.0,0.960784,0.02,0.940784,OK,,2026-09-01T23:03:00.553688+00:00,2026-09-01,23,1
4046689,XRP,2026-09-01T23:07:00+00:00,GRID,8,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046689,XRP,2026-09-01T23:10:00+00:00,GRID,5,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046689,XRP,2026-09-01T23:00:15.236615+00:00,FUNNEL,,14.746,NO_OUTSIDER,NO,,,0.5,0.010000000000000009,"[0.50,0.60)",near_parity,,0,1.0,2.0,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-09-01T23:00:15.236615+00:00,2026-09-01,23,1
4046742,XRP,2026-09-01T23:18:00.266886+00:00,GRID,12,11.996,YES_FAVORITE,YES,0.505,0.48,0.53,0.050000000000000044,"[0.50,0.60)",near_parity,YES,1,1.0,1.886792,0.886792,UNKNOWN,0.0,0.886792,0.02,0.866792,OK,,2026-09-01T23:18:00.266886+00:00,2026-09-01,23,1
4046742,XRP,2026-09-01T23:22:00+00:00,GRID,8,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046742,XRP,2026-09-01T23:25:00+00:00,GRID,5,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046742,XRP,2026-09-01T23:15:15.096988+00:00,FUNNEL,,14.748,NO_FAVORITE,NO,,,0.52,0.050000000000000044,"[0.50,0.60)",near_parity,,0,1.0,1.923077,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-09-01T23:15:15.096988+00:00,2026-09-01,23,1
4046744,BTC,2026-09-01T23:18:00.330025+00:00,GRID,12,11.994,YES_FAVORITE,YES,0.505,0.49,0.52,0.030000000000000027,"[0.50,0.60)",near_parity,YES,1,1.0,1.923077,0.923077,UNKNOWN,0.0,0.923077,0.02,0.903077,OK,,2026-09-01T23:18:00.330025+00:00,2026-09-01,23,1
4046744,BTC,2026-09-01T23:22:00+00:00,GRID,8,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046744,BTC,2026-09-01T23:25:00+00:00,GRID,5,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046744,BTC,2026-09-01T23:20:15.240062+00:00,FUNNEL,,9.746,YES_FAVORITE,YES,0.52,,0.52,0.030000000000000027,"[0.50,0.60)",near_parity,,1,1.0,1.923077,0.923077,UNKNOWN,0.0,0.923077,0.02,0.903077,OK,,2026-09-01T23:20:15.240062+00:00,2026-09-01,23,1
4046753,SOL,2026-09-01T23:18:00.485055+00:00,GRID,12,11.992,YES_OUTSIDER,YES,0.5,0.48,0.52,0.040000000000000036,"[0.50,0.60)",near_parity,YES,1,1.0,1.923077,0.923077,UNKNOWN,0.0,0.923077,0.02,0.903077,OK,,2026-09-01T23:18:00.485055+00:00,2026-09-01,23,1
4046753,SOL,2026-09-01T23:22:00+00:00,GRID,8,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046753,SOL,2026-09-01T23:25:00+00:00,GRID,5,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046753,SOL,2026-09-01T23:15:15.519598+00:00,FUNNEL,,14.741,NO_FAVORITE,NO,,,0.52,0.040000000000000036,"[0.50,0.60)",near_parity,,0,1.0,1.923077,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-09-01T23:15:15.519598+00:00,2026-09-01,23,1
4046756,DOGE,2026-09-01T23:18:00.424311+00:00,GRID,12,11.993,YES_OUTSIDER,YES,0.5,0.46,0.54,0.08000000000000002,"[0.50,0.60)",near_parity,YES,1,1.0,1.851852,0.851852,UNKNOWN,0.0,0.851852,0.02,0.831852,OK,,2026-09-01T23:18:00.424311+00:00,2026-09-01,23,1
4046756,DOGE,2026-09-01T23:22:00+00:00,GRID,8,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046756,DOGE,2026-09-01T23:25:00+00:00,GRID,5,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046756,DOGE,2026-09-01T23:15:15.390550+00:00,FUNNEL,,14.743,NO_FAVORITE,NO,,,0.54,0.08000000000000002,"[0.50,0.60)",near_parity,,0,1.0,1.851852,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-09-01T23:15:15.390550+00:00,2026-09-01,23,1
4046757,ETH,2026-09-01T23:18:00.589358+00:00,GRID,12,11.99,YES_FAVORITE,YES,0.505,0.49,0.52,0.030000000000000027,"[0.50,0.60)",near_parity,YES,1,1.0,1.923077,0.923077,UNKNOWN,0.0,0.923077,0.02,0.903077,OK,,2026-09-01T23:18:00.589358+00:00,2026-09-01,23,1
4046757,ETH,2026-09-01T23:22:00+00:00,GRID,8,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046757,ETH,2026-09-01T23:25:00+00:00,GRID,5,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046757,ETH,2026-09-01T23:15:15.653907+00:00,FUNNEL,,14.739,NO_FAVORITE,NO,,,0.51,0.030000000000000027,"[0.50,0.60)",near_parity,,0,1.0,1.960784,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-09-01T23:15:15.653907+00:00,2026-09-01,23,1
4046887,XRP,2026-09-01T23:33:00.241464+00:00,GRID,12,11.996,YES_OUTSIDER,YES,0.5,0.46,0.54,0.08000000000000002,"[0.50,0.60)",near_parity,YES,1,1.0,1.851852,0.851852,UNKNOWN,0.0,0.851852,0.02,0.831852,OK,,2026-09-01T23:33:00.241464+00:00,2026-09-01,23,1
4046887,XRP,2026-09-01T23:37:00+00:00,GRID,8,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046887,XRP,2026-09-01T23:40:00+00:00,GRID,5,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046887,XRP,2026-09-01T23:30:15.130047+00:00,FUNNEL,,14.748,NO_FAVORITE,NO,,,0.54,0.08000000000000002,"[0.50,0.60)",near_parity,,0,1.0,1.851852,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-09-01T23:30:15.130047+00:00,2026-09-01,23,1
4046888,SOL,2026-09-01T23:33:00.305312+00:00,GRID,12,11.995,YES_OUTSIDER,YES,0.5,0.49,0.51,0.020000000000000018,"[0.50,0.60)",near_parity,YES,1,1.0,1.960784,0.960784,UNKNOWN,0.0,0.960784,0.02,0.940784,OK,,2026-09-01T23:33:00.305312+00:00,2026-09-01,23,1
4046888,SOL,2026-09-01T23:37:00+00:00,GRID,8,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046888,SOL,2026-09-01T23:40:00+00:00,GRID,5,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046888,SOL,2026-09-01T23:30:15.346947+00:00,FUNNEL,,14.744,NO_FAVORITE,NO,,,0.51,0.020000000000000018,"[0.50,0.60)",near_parity,,0,1.0,1.960784,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-09-01T23:30:15.346947+00:00,2026-09-01,23,1
4046890,BTC,2026-09-01T23:33:00.404993+00:00,GRID,12,11.993,YES_FAVORITE,YES,0.505,0.49,0.52,0.030000000000000027,"[0.50,0.60)",near_parity,YES,1,1.0,1.923077,0.923077,UNKNOWN,0.0,0.923077,0.02,0.903077,OK,,2026-09-01T23:33:00.404993+00:00,2026-09-01,23,1
4046890,BTC,2026-09-01T23:37:00+00:00,GRID,8,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046890,BTC,2026-09-01T23:40:00+00:00,GRID,5,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046890,BTC,2026-09-01T23:30:15.489812+00:00,FUNNEL,,14.742,NO_FAVORITE,NO,,,0.51,0.030000000000000027,"[0.50,0.60)",near_parity,,0,1.0,1.960784,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-09-01T23:30:15.489812+00:00,2026-09-01,23,1
4046894,DOGE,2026-09-01T23:33:00.497913+00:00,GRID,12,11.992,YES_OUTSIDER,YES,0.5,0.46,0.54,0.08000000000000002,"[0.50,0.60)",near_parity,YES,1,1.0,1.851852,0.851852,UNKNOWN,0.0,0.851852,0.02,0.831852,OK,,2026-09-01T23:33:00.497913+00:00,2026-09-01,23,1
4046894,DOGE,2026-09-01T23:37:00+00:00,GRID,8,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046894,DOGE,2026-09-01T23:40:00+00:00,GRID,5,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046894,DOGE,2026-09-01T23:30:15.633734+00:00,FUNNEL,,14.739,NO_FAVORITE,NO,,,0.54,0.08000000000000002,"[0.50,0.60)",near_parity,,0,1.0,1.851852,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-09-01T23:30:15.633734+00:00,2026-09-01,23,1
4046895,ETH,2026-09-01T23:33:00.557904+00:00,GRID,12,11.991,YES_OUTSIDER,YES,0.5,0.48,0.52,0.040000000000000036,"[0.50,0.60)",near_parity,YES,1,1.0,1.923077,0.923077,UNKNOWN,0.0,0.923077,0.02,0.903077,OK,,2026-09-01T23:33:00.557904+00:00,2026-09-01,23,1
4046895,ETH,2026-09-01T23:37:00+00:00,GRID,8,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046895,ETH,2026-09-01T23:40:00+00:00,GRID,5,,,,,,,,,,YES,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4046895,ETH,2026-09-01T23:30:15.800938+00:00,FUNNEL,,14.737,NO_FAVORITE,NO,,,0.52,0.040000000000000036,"[0.50,0.60)",near_parity,,0,1.0,1.923077,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-09-01T23:30:15.800938+00:00,2026-09-01,23,1
4047517,DOGE,2026-09-01T23:48:00.247966+00:00,GRID,12,11.996,YES_OUTSIDER,YES,0.28,0.27,0.29,0.019999999999999962,"[0.25,0.30)",deep_outsider,NO,0,1.0,3.448276,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-09-01T23:48:00.247966+00:00,2026-09-01,23,1
4047517,DOGE,2026-09-01T23:52:00+00:00,GRID,8,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4047517,DOGE,2026-09-01T23:55:00+00:00,GRID,5,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4047517,DOGE,2026-09-01T23:49:00.085621+00:00,FUNNEL,,10.999,NO_OUTSIDER,NO,,,0.49,0.010000000000000009,"[0.40,0.50)",near_parity,,1,1.0,2.040816,1.040816,UNKNOWN,0.0,1.040816,0.02,1.020816,OK,,2026-09-01T23:49:00.085621+00:00,2026-09-01,23,1
4047521,ETH,2026-09-01T23:48:00.307650+00:00,GRID,12,11.995,YES_OUTSIDER,YES,0.435,0.43,0.44,0.010000000000000009,"[0.40,0.50)",near_parity,NO,0,1.0,2.272727,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-09-01T23:48:00.307650+00:00,2026-09-01,23,1
4047521,ETH,2026-09-01T23:52:00+00:00,GRID,8,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4047521,ETH,2026-09-01T23:55:00+00:00,GRID,5,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4047521,ETH,2026-09-01T23:45:15.363256+00:00,FUNNEL,,14.744,YES_OUTSIDER,YES,0.47,,0.47,0.03999999999999998,"[0.40,0.50)",near_parity,,0,1.0,2.12766,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-09-01T23:45:15.363256+00:00,2026-09-01,23,1
4047522,XRP,2026-09-01T23:48:00.407804+00:00,GRID,12,11.993,YES_OUTSIDER,YES,0.35,0.33,0.37,0.03999999999999998,"[0.35,0.40)",cheap_outsider,NO,0,1.0,2.702703,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-09-01T23:48:00.407804+00:00,2026-09-01,23,1
4047522,XRP,2026-09-01T23:52:00+00:00,GRID,8,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4047522,XRP,2026-09-01T23:55:00+00:00,GRID,5,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4047522,XRP,2026-09-01T23:45:15.091990+00:00,FUNNEL,,14.748,YES_OUTSIDER,YES,0.47,,0.47,0.010000000000000009,"[0.40,0.50)",near_parity,,0,1.0,2.12766,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-09-01T23:45:15.091990+00:00,2026-09-01,23,1
4047525,BTC,2026-09-01T23:48:00.508421+00:00,GRID,12,11.992,YES_OUTSIDER,YES,0.455,0.45,0.46,0.010000000000000009,"[0.40,0.50)",near_parity,NO,0,1.0,2.173913,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-09-01T23:48:00.508421+00:00,2026-09-01,23,1
4047525,BTC,2026-09-01T23:52:00+00:00,GRID,8,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4047525,BTC,2026-09-01T23:55:00+00:00,GRID,5,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4047525,BTC,2026-09-01T23:45:15.494502+00:00,FUNNEL,,14.742,YES_OUTSIDER,YES,0.44,,0.44,0.009999999999999953,"[0.40,0.50)",near_parity,,0,1.0,2.272727,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-09-01T23:45:15.494502+00:00,2026-09-01,23,1
4047526,SOL,2026-09-01T23:48:00.800282+00:00,GRID,12,11.987,YES_OUTSIDER,YES,0.35,0.33,0.37,0.03999999999999998,"[0.35,0.40)",cheap_outsider,NO,0,1.0,2.702703,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-09-01T23:48:00.800282+00:00,2026-09-01,23,1
4047526,SOL,2026-09-01T23:52:00+00:00,GRID,8,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4047526,SOL,2026-09-01T23:55:00+00:00,GRID,5,,,,,,,,,,NO,,,,,,,,,,MISSING_ENTRY_QUOTE,NO_OBSERVATION_IN_WINDOW,,,,
4047526,SOL,2026-09-01T23:45:15.616789+00:00,FUNNEL,,14.74,YES_OUTSIDER,YES,0.45,,0.45,0.08999999999999997,"[0.40,0.50)",near_parity,,0,1.0,2.222222,-1.0,UNKNOWN,0.0,-1.0,0.02,-1.02,OK,,2026-09-01T23:45:15.616789+00:00,2026-09-01,23,1
