asset,status,pnl,strategy_type,amount_usdc,executed_price,outcome_bought
SOL,SUCCESS,0.639344262295082,PURE_FAVORITE,1,0.61,NO
ETH,SUCCESS,-1,PURE_FAVORITE,1,0.78,YES
DOGE,SUCCESS,0.17647058823529416,PURE_FAVORITE,1,0.85,NO
BTC,SUCCESS,-1,PURE_FAVORITE,1,0.56,YES
BTC,SUCCESS,-1,PURE_FAVORITE,1,0.54,NO
SOL,SUCCESS,-1,"time_left_min,mid_price,spread,price_velocity,hour_of_day",1,0.84,NO
BTC,SUCCESS,-1,"time_left_min,mid_price,spread,price_velocity,hour_of_day",1,0.81,NO
SOL,SUCCESS,1.6315789473684212,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.38,NO
DOGE,SUCCESS,0.2195121951219512,"time_left_min,mid_price,spread,price_velocity,hour_of_day",1,0.82,YES
XRP,SUCCESS,0.26582278481012644,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.79,YES
SOL,SUCCESS,0.40845070422535223,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.71,YES
SOL,SUCCESS,-1,"time_left_min,mid_price,spread,price_velocity,hour_of_day",1,0.58,YES
ETH,SUCCESS,0.25,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,trend",1,0.8,YES
DOGE,SUCCESS,0.5215068493150685,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.41,0.73,YES
DOGE,SUCCESS,0.7583333333333335,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.95,0.72,YES
XRP,SUCCESS,2.258571428571429,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,pure_favorite",2.17,0.49,YES
BTC,SUCCESS,0.41249999999999964,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,pure_favorite",1.65,0.8,NO
SOL,SUCCESS,-1,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.69,NO
DOGE,SUCCESS,0.7857142857142856,"time_left_min,mid_price,spread,price_velocity,hour_of_day",1,0.56,NO
XRP,SUCCESS,0.5384615384615383,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1,0.65,YES
XRP,SUCCESS,0.20481927710843384,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.83,YES
BTC,SUCCESS,0.3513513513513513,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.74,YES
BTC,SUCCESS,-5.24,PURE_FAVORITE,5.24,0.73,NO
BTC,SUCCESS,0.20481927710843384,PURE_FAVORITE,1,0.83,NO
SOL,SUCCESS,0.8867924528301885,"time_left_min,mid_price,spread,price_velocity,hour_of_day",1,0.53,NO
BTC,SUCCESS,0.7857142857142856,"time_left_min,mid_price,spread,price_velocity,hour_of_day",1,0.56,NO
XRP,SUCCESS,0.26582278481012644,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.79,YES
ETH,SUCCESS,0.4492753623188408,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.69,YES
DOGE,SUCCESS,0.20481927710843384,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.83,YES
DOGE,SUCCESS,0.6129032258064517,"time_left_min,mid_price,spread,price_velocity,hour_of_day",1,0.62,YES
SOL,SUCCESS,-1.16,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.16,0.31,YES
SOL,SUCCESS,3.825714285714286,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",2.06,0.35,NO
XRP,SUCCESS,0.714375,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.27,0.64,YES
SOL,SUCCESS,1.62,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.08,0.4,YES
SOL,SUCCESS,-1,"time_left_min,mid_price,spread,price_velocity,hour_of_day",1,0.502,YES
BTC,SUCCESS,0.9230769230769229,"time_left_min,mid_price,spread,price_velocity,hour_of_day",1,0.52,YES
ETH,SUCCESS,0.6922222222222223,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,pure_favorite",1.78,0.72,NO
ETH,SUCCESS,0.28205128205128194,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.78,NO
SOL,SUCCESS,0.7543859649122808,"time_left_min,mid_price,spread,price_velocity,hour_of_day",1,0.57,YES
DOGE,SUCCESS,-1,"time_left_min,mid_price,spread,price_velocity,hour_of_day",1,0.58,NO
BTC,SUCCESS,0.26582278481012644,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.79,YES
XRP,SUCCESS,-1.43,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1.43,0.8,NO
ETH,SUCCESS,-2,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",2,0.8,NO
BTC,SUCCESS,0.5641025641025639,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",2,0.78,YES
XRP,SUCCESS,-1,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.56,YES
BTC,SUCCESS,0.8867924528301885,"time_left_min,mid_price,spread,price_velocity,hour_of_day",1,0.53,YES
BTC,SUCCESS,-1,"time_left_min,mid_price,spread,price_velocity,hour_of_day",1,0.52,YES
SOL,SUCCESS,0.17647058823529416,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.85,NO
ETH,SUCCESS,0.19047619047619047,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.84,NO
BTC,SUCCESS,0.20481927710843384,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.83,NO
BTC,SUCCESS,0.3513513513513513,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.74,YES
BTC,SUCCESS,0.36986301369863006,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.73,YES
BTC,SUCCESS,-1,"time_left_min,mid_price,spread,price_velocity,hour_of_day",1,0.501,NO
DOGE,SUCCESS,0.639344262295082,"time_left_min,mid_price,spread,price_velocity,hour_of_day",1,0.61,YES
SOL,SUCCESS,-1,"time_left_min,mid_price,spread,price_velocity,hour_of_day",1,0.582,NO
XRP,SUCCESS,0.8867924528301885,"time_left_min,mid_price,spread,price_velocity,hour_of_day",1,0.53,YES
BTC,SUCCESS,0.8181818181818181,"time_left_min,mid_price,spread,price_velocity,hour_of_day",1,0.55,NO
BTC,SUCCESS,0.639344262295082,"time_left_min,mid_price,spread,price_velocity,hour_of_day",1,0.61,NO
SOL,SUCCESS,0.2195121951219512,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.82,YES
SOL,SUCCESS,-1,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.8,NO
ETH,SUCCESS,0.40845070422535223,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.71,YES
XRP,SUCCESS,0.5625,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.64,NO
BTC,SUCCESS,3.1063636363636355,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.53,0.33,YES
ETH,SUCCESS,-1,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.75,NO
BTC,SUCCESS,0.6129032258064517,"time_left_min,mid_price,spread,price_velocity,hour_of_day",1,0.62,NO
SOL,SUCCESS,0.7857142857142856,"time_left_min,mid_price,spread,price_velocity,hour_of_day",1,0.56,YES
BTC,SUCCESS,-1,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.76,YES
XRP,SUCCESS,0.6623076923076923,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.23,0.65,YES
DOGE,SUCCESS,-1,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.61,NO
XRP,SUCCESS,0.8181818181818181,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.55,NO
SOL,SUCCESS,1.7955555555555558,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.01,0.36,YES
ETH,SUCCESS,1.3654385964912286,PURE_FAVORITE,1.81,0.57,NO
ETH,SUCCESS,-1,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1,0.38,YES
DOGE,SUCCESS,0.45111111111111124,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.16,0.72,YES
DOGE,SUCCESS,0.20481927710843384,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.83,NO
SOL,SUCCESS,0.19904076738609122,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.834,NO
SOL,SUCCESS,-1,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.8,NO
XRP,SUCCESS,-1,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.59,YES
ETH,SUCCESS,0.25,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.8,YES
ETH,SUCCESS,-1,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.51,NO
DOGE,SUCCESS,-1.31,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,ml_trend",1.31,0.75,YES
BTC,SUCCESS,-1,"time_left_min,mid_price,spread,price_velocity,hour_of_day",1,0.66,YES
BTC,SUCCESS,0.36986301369863006,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.73,YES
BTC,SUCCESS,0.26582278481012644,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.79,YES
ETH,SUCCESS,0.26582278481012644,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.79,NO
XRP,SUCCESS,0.17647058823529416,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.85,YES
BTC,SUCCESS,0.20481927710843384,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.83,NO
XRP,SUCCESS,-1,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.74,NO
XRP,SUCCESS,0.7543859649122808,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.57,NO
DOGE,SUCCESS,1,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.5,NO
XRP,SUCCESS,0.6666666666666667,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.6,YES
SOL,SUCCESS,0.2987012987012987,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.77,NO
ETH,SUCCESS,-1,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.77,NO
ETH,SUCCESS,-1,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.69,YES
BTC,SUCCESS,0.9230769230769229,"time_left_min,mid_price,spread,price_velocity,hour_of_day",1,0.52,NO
ETH,SUCCESS,0.38888888888888884,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.72,YES
DOGE,SUCCESS,0.7543859649122808,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.57,YES
ETH,SUCCESS,0.5067123287671234,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,pure_favorite",1.37,0.73,YES
SOL,SUCCESS,0.33333333333333326,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.75,NO
SOL,SUCCESS,-1,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1,0.5,NO
ETH,SUCCESS,-1,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,trend",1,0.8,NO
DOGE,SUCCESS,0.19047619047619047,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.84,NO
DOGE,SUCCESS,0.17647058823529416,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.85,YES
ETH,SUCCESS,0.3157894736842106,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.76,NO
BTC,SUCCESS,-1,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.77,YES
XRP,SUCCESS,-1,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.52,YES
ETH,SUCCESS,0.4285714285714286,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.7,YES
XRP,SUCCESS,-1,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.59,NO
BTC,SUCCESS,0.36986301369863006,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.73,YES
BTC,SUCCESS,-1,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.47,NO
SOL,SUCCESS,0.3513513513513513,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.74,NO
XRP,SUCCESS,-1,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.71,NO
BTC,SUCCESS,-2,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",2,0.75,YES
ETH,SUCCESS,-1,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.77,YES
ETH,SUCCESS,0.4285714285714286,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.7,YES
DOGE,SUCCESS,0.4492753623188408,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.69,YES
BTC,SUCCESS,0.28205128205128194,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.78,YES
BTC,SUCCESS,0.2195121951219512,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.82,NO
BTC,SUCCESS,0.2195121951219512,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.82,YES
ETH,SUCCESS,0.3157894736842106,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.76,NO
XRP,SUCCESS,-0.8708,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.15,0.37,YES
XRP,SUCCESS,0.47058823529411753,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.68,YES
SOL,SUCCESS,-1.8,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.8,0.39,YES
XRP,SUCCESS,0.6949152542372883,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.59,YES
ETH,SUCCESS,-1.04,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1.04,0.34,YES
XRP,SUCCESS,0.23456790123456783,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.81,YES
DOGE,SUCCESS,0.17647058823529416,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.85,YES
ETH,SUCCESS,0.25,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.8,NO
BTC,SUCCESS,0.25,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.8,NO
XRP,SUCCESS,0.28205128205128194,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.78,NO
XRP,SUCCESS,-1,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.71,YES
XRP,SUCCESS,-1,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.81,YES
XRP,SUCCESS,-1,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.55,NO
DOGE,SUCCESS,0.38888888888888884,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,trend",1,0.72,YES
DOGE,SUCCESS,-1,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.52,NO
XRP,SUCCESS,0.4492753623188408,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,trend",1,0.69,YES
XRP,SUCCESS,-1,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.56,NO
DOGE,SUCCESS,-1,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,trend",1,0.62,YES
XRP,SUCCESS,-1,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.55,NO
SOL,SUCCESS,-1,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left,outsider",1,0.31,NO
SOL,SUCCESS,0.17647058823529416,"time_left_min,mid_price,spread,price_velocity,hour_of_day,price_deviation,deviation_x_time,price_deviation_sq,spread_pct,log_time_left",1,0.85,YES
