opportunity_id,net_pnl,reproduced_net_pnl,new_net_pnl,sign_changed
2764051_2026-07-03T02:40:35.841703+00:00,-1.002,-1.002,-1.001,False
2764122_2026-07-03T02:55:36.941793+00:00,0.1091,0.10910002,0.11011000999999992,False
2764156_2026-07-03T03:10:36.337105+00:00,-1.002,-1.002000004,-1.001002002,False
2764226_2026-07-03T03:25:35.858606+00:00,0.0,8.000000000125962e-09,0.0010040040000000058,False
2764268_2026-07-03T03:40:38.049355+00:00,-1.002,-1.002000004,-1.001002002,False
2764331_2026-07-03T03:55:38.107675+00:00,2.5694,2.5694000160000003,2.570408008,False
2764743_2026-07-03T04:10:35.831169+00:00,-1.002,-1.002,-1.001,False
2764792_2026-07-03T04:25:37.516128+00:00,1.9392,1.939199984,1.9401919919999997,False
2764886_2026-07-03T04:40:37.981126+00:00,0.0506,0.05060006,0.05163003000000006,False
2764947_2026-07-03T04:55:37.489405+00:00,-1.002,-1.002,-1.001,False
2765947_2026-07-03T05:10:37.173999+00:00,0.0289,0.028900054,0.029927027000000037,False
2765977_2026-07-03T05:25:37.157656+00:00,0.0618,0.06180005599999999,0.0628280280000001,False
2766010_2026-07-03T05:40:37.995937+00:00,0.0289,0.028900054,0.029927027000000037,False
2766067_2026-07-03T05:55:36.885046+00:00,0.2638,0.26380003599999996,0.264818018,False
2766104_2026-07-03T06:10:36.972866+00:00,0.0163,0.0163000588,0.01732942940000005,False
2766126_2026-07-03T06:25:35.822805+00:00,-1.002,-1.002000038,-1.001019019,False
2766161_2026-07-03T06:40:37.535735+00:00,-1.002,-1.002,-1.001,False
2766225_2026-07-03T06:55:35.863504+00:00,0.0289,0.028900054,0.029927027000000037,False
2766271_2026-07-03T07:10:38.014853+00:00,-1.002,-1.001999988,-1.000993994,False
2766288_2026-07-03T07:25:35.829487+00:00,0.1474,0.147400044,0.14842202200000004,False
2766325_2026-07-03T07:40:38.095127+00:00,0.5365,0.53649995,0.5374749750000001,False
2766389_2026-07-03T07:55:36.918483+00:00,-1.002,-1.002000016,-1.0010080080000001,False
