opportunity_id,market_id,asset,calendar_date,decision_at,time_left_min,executable_ask,diagnostic_mid,diagnostic_half_spread,diagnostic_spread_cost,shares,target,gross_pnl,net_pnl,reproduced_net_pnl,historical_fee,historical_net_pnl,scenario_id,scenario_fee,scenario_net_pnl,sign_changed
3847213_2026-08-25T16:25:16.870459+00:00,3847213,BTC,2026-08-25,2026-08-25T16:25:16.870459+00:00,4.72,0.16,0.155,0.0050000000000000044,0.03125000000000003,6.25,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3850064_2026-08-25T16:55:16.876391+00:00,3850064,BTC,2026-08-25,2026-08-25T16:55:16.876391+00:00,4.72,0.06,0.055,0.0049999999999999975,0.08333349999999995,16.6667,0,-1.0,-1.002,-1.002002004,,,0.1% Demonstration Scenario,0.001,-1.0010019999999997,False
3850143_2026-08-25T17:10:16.842954+00:00,3850143,BTC,2026-08-25,2026-08-25T17:10:16.842954+00:00,4.72,0.07,0.065,0.0050000000000000044,0.07142850000000006,14.2857,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3850265_2026-08-25T17:25:16.839944+00:00,3850265,BTC,2026-08-25,2026-08-25T17:25:16.839944+00:00,4.72,0.13,0.125,0.0050000000000000044,0.03846150000000004,7.6923,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3852164_2026-08-25T18:25:16.690469+00:00,3852164,BTC,2026-08-25,2026-08-25T18:25:16.690469+00:00,4.72,0.2,0.195,0.0050000000000000044,0.025000000000000022,5.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3852618_2026-08-25T18:40:16.806059+00:00,3852618,BTC,2026-08-25,2026-08-25T18:40:16.806059+00:00,4.72,0.05,0.045,0.0050000000000000044,0.10000000000000009,20.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3856048_2026-08-25T18:55:16.625409+00:00,3856048,BTC,2026-08-25,2026-08-25T18:55:16.625409+00:00,4.72,0.08,0.07500000000000001,0.0049999999999999906,0.06249999999999988,12.5,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3857136_2026-08-25T19:10:17.308487+00:00,3857136,BTC,2026-08-25,2026-08-25T19:10:17.308487+00:00,4.71,0.17,0.165,0.0050000000000000044,0.029412000000000025,5.8824,1,4.8824,4.8804,4.880391983999999,,,0.1% Demonstration Scenario,0.001,4.881391999999999,False
3857226_2026-08-25T19:25:16.955674+00:00,3857226,BTC,2026-08-25,2026-08-25T19:25:16.955674+00:00,4.72,0.28,0.275,0.0050000000000000044,0.017857000000000015,3.5714,0,-1.0,-1.002,-1.001991984,,,0.1% Demonstration Scenario,0.001,-1.000992,False
3857654_2026-08-25T19:40:16.670000+00:00,3857654,BTC,2026-08-25,2026-08-25T19:40:16.670000+00:00,4.72,0.16,0.155,0.0050000000000000044,0.03125000000000003,6.25,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3858418_2026-08-25T20:10:16.888873+00:00,3858418,BTC,2026-08-25,2026-08-25T20:10:16.888873+00:00,4.72,0.16,0.155,0.0050000000000000044,0.03125000000000003,6.25,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3859659_2026-08-25T20:40:16.517463+00:00,3859659,BTC,2026-08-25,2026-08-25T20:40:16.517463+00:00,4.72,0.03,0.025,0.0049999999999999975,0.1666664999999999,33.3333,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3860070_2026-08-25T20:55:16.757374+00:00,3860070,BTC,2026-08-25,2026-08-25T20:55:16.757374+00:00,4.72,0.04,0.035,0.0049999999999999975,0.12499999999999994,25.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3860470_2026-08-25T21:10:16.601265+00:00,3860470,BTC,2026-08-25,2026-08-25T21:10:16.601265+00:00,4.72,0.15,0.14500000000000002,0.004999999999999977,0.03333349999999984,6.6667,1,5.6667,5.6647,5.66469499,,,0.1% Demonstration Scenario,0.001,5.6656949999999995,False
3860695_2026-08-25T21:55:16.531405+00:00,3860695,BTC,2026-08-25,2026-08-25T21:55:16.531405+00:00,4.72,0.29,0.28500000000000003,0.004999999999999949,0.017241499999999823,3.4483,1,2.4483,2.4463,2.4462929860000004,,,0.1% Demonstration Scenario,0.001,2.4472930000000006,False
3861203_2026-08-25T22:25:16.810049+00:00,3861203,BTC,2026-08-25,2026-08-25T22:25:16.810049+00:00,4.72,0.17,0.165,0.0050000000000000044,0.029412000000000025,5.8824,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
3861926_2026-08-25T23:10:16.688287+00:00,3861926,BTC,2026-08-25,2026-08-25T23:10:16.688287+00:00,4.72,0.16,0.155,0.0050000000000000044,0.03125000000000003,6.25,1,5.25,5.248,5.248,,,0.1% Demonstration Scenario,0.001,5.249,False
3862324_2026-08-25T23:40:16.764572+00:00,3862324,BTC,2026-08-25,2026-08-25T23:40:16.764572+00:00,4.72,0.07,0.065,0.0050000000000000044,0.07142850000000006,14.2857,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3862692_2026-08-25T23:55:16.850712+00:00,3862692,BTC,2026-08-25,2026-08-25T23:55:16.850712+00:00,4.72,0.14,0.135,0.0050000000000000044,0.03571450000000003,7.1429,0,-1.0,-1.002,-1.0020060120000003,,,0.1% Demonstration Scenario,0.001,-1.001006,False
3862798_2026-08-26T00:10:18.748982+00:00,3862798,BTC,2026-08-26,2026-08-26T00:10:18.748982+00:00,4.69,0.1,0.095,0.0050000000000000044,0.050000000000000044,10.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3863094_2026-08-26T00:40:16.765535+00:00,3863094,BTC,2026-08-26,2026-08-26T00:40:16.765535+00:00,4.72,0.06,0.055,0.0049999999999999975,0.08333349999999995,16.6667,0,-1.0,-1.002,-1.002002004,,,0.1% Demonstration Scenario,0.001,-1.0010019999999997,False
3865061_2026-08-26T01:55:16.498384+00:00,3865061,BTC,2026-08-26,2026-08-26T01:55:16.498384+00:00,4.73,0.13,0.125,0.0050000000000000044,0.03846150000000004,7.6923,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3865263_2026-08-26T02:10:16.508541+00:00,3865263,BTC,2026-08-26,2026-08-26T02:10:16.508541+00:00,4.72,0.18,0.175,0.0050000000000000044,0.027778000000000025,5.5556,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
3865560_2026-08-26T02:40:16.620841+00:00,3865560,BTC,2026-08-26,2026-08-26T02:40:16.620841+00:00,4.72,0.26,0.255,0.0050000000000000044,0.01923100000000002,3.8462,0,-1.0,-1.002,-1.0020120240000001,,,0.1% Demonstration Scenario,0.001,-1.001012,False
3865638_2026-08-26T02:55:16.534885+00:00,3865638,BTC,2026-08-26,2026-08-26T02:55:16.534885+00:00,4.72,0.11,0.10500000000000001,0.0049999999999999906,0.04545449999999991,9.0909,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3865789_2026-08-26T03:10:16.745902+00:00,3865789,BTC,2026-08-26,2026-08-26T03:10:16.745902+00:00,4.72,0.18,0.175,0.0050000000000000044,0.027778000000000025,5.5556,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
3865908_2026-08-26T03:40:16.711123+00:00,3865908,BTC,2026-08-26,2026-08-26T03:40:16.711123+00:00,4.72,0.4,0.395,0.0050000000000000044,0.012500000000000011,2.5,1,1.5,1.498,1.498,,,0.1% Demonstration Scenario,0.001,1.499,False
3865987_2026-08-26T03:55:16.802582+00:00,3865987,BTC,2026-08-26,2026-08-26T03:55:16.802582+00:00,4.72,0.39,0.385,0.0050000000000000044,0.01282050000000001,2.5641,1,1.5641,1.5621,1.562101002,,,0.1% Demonstration Scenario,0.001,1.563101,False
3866577_2026-08-26T04:10:16.904879+00:00,3866577,BTC,2026-08-26,2026-08-26T04:10:16.904879+00:00,4.72,0.17,0.165,0.0050000000000000044,0.029412000000000025,5.8824,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
3869931_2026-08-26T08:25:16.811727+00:00,3869931,BTC,2026-08-26,2026-08-26T08:25:16.811727+00:00,4.72,0.14,0.135,0.0050000000000000044,0.03571450000000003,7.1429,0,-1.0,-1.002,-1.0020060120000003,,,0.1% Demonstration Scenario,0.001,-1.001006,False
3870000_2026-08-26T08:40:16.557494+00:00,3870000,BTC,2026-08-26,2026-08-26T08:40:16.557494+00:00,4.72,0.13,0.125,0.0050000000000000044,0.03846150000000004,7.6923,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3870333_2026-08-26T09:40:16.637340+00:00,3870333,BTC,2026-08-26,2026-08-26T09:40:16.637340+00:00,4.72,0.21,0.20500000000000002,0.004999999999999977,0.023809499999999886,4.7619,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3870446_2026-08-26T10:10:16.568558+00:00,3870446,BTC,2026-08-26,2026-08-26T10:10:16.568558+00:00,4.72,0.1,0.095,0.0050000000000000044,0.050000000000000044,10.0,1,9.0,8.998,8.998,,,0.1% Demonstration Scenario,0.001,8.999,False
3870851_2026-08-26T11:10:16.576459+00:00,3870851,BTC,2026-08-26,2026-08-26T11:10:16.576459+00:00,4.72,0.33,0.325,0.0050000000000000044,0.015151500000000014,3.0303,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3871168_2026-08-26T11:40:16.544903+00:00,3871168,BTC,2026-08-26,2026-08-26T11:40:16.544903+00:00,4.72,0.02,0.015,0.005000000000000001,0.25000000000000006,50.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3871593_2026-08-26T12:10:19.000486+00:00,3871593,BTC,2026-08-26,2026-08-26T12:10:19.000486+00:00,4.68,0.33,0.325,0.0050000000000000044,0.015151500000000014,3.0303,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3872891_2026-08-26T13:10:17.110723+00:00,3872891,BTC,2026-08-26,2026-08-26T13:10:17.110723+00:00,4.71,0.03,0.025,0.0049999999999999975,0.1666664999999999,33.3333,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3872928_2026-08-26T13:25:16.686951+00:00,3872928,BTC,2026-08-26,2026-08-26T13:25:16.686951+00:00,4.72,0.14,0.135,0.0050000000000000044,0.03571450000000003,7.1429,0,-1.0,-1.002,-1.0020060120000003,,,0.1% Demonstration Scenario,0.001,-1.001006,False
3873280_2026-08-26T13:55:16.933716+00:00,3873280,BTC,2026-08-26,2026-08-26T13:55:16.933716+00:00,4.72,0.1,0.095,0.0050000000000000044,0.050000000000000044,10.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3873638_2026-08-26T14:25:16.979403+00:00,3873638,BTC,2026-08-26,2026-08-26T14:25:16.979403+00:00,4.72,0.24,0.235,0.0050000000000000044,0.020833500000000015,4.1667,0,-1.0,-1.002,-1.0020080159999998,,,0.1% Demonstration Scenario,0.001,-1.0010079999999997,False
3873810_2026-08-26T14:40:16.589589+00:00,3873810,BTC,2026-08-26,2026-08-26T14:40:16.589589+00:00,4.72,0.31,0.3,0.010000000000000009,0.03225800000000003,3.2258,0,-1.0,-1.002,-1.0019979959999998,,,0.1% Demonstration Scenario,0.001,-1.0009979999999998,False
3874022_2026-08-26T14:55:16.814391+00:00,3874022,BTC,2026-08-26,2026-08-26T14:55:16.814391+00:00,4.72,0.09,0.08499999999999999,0.0050000000000000044,0.05555550000000005,11.1111,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3874741_2026-08-26T15:40:16.902434+00:00,3874741,BTC,2026-08-26,2026-08-26T15:40:16.902434+00:00,4.72,0.1,0.095,0.0050000000000000044,0.050000000000000044,10.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3875804_2026-08-26T16:40:21.395853+00:00,3875804,BTC,2026-08-26,2026-08-26T16:40:21.395853+00:00,4.64,0.22,0.215,0.0050000000000000044,0.02272750000000002,4.5455,0,-1.0,-1.002,-1.00201002,,,0.1% Demonstration Scenario,0.001,-1.0010099999999997,False
3877292_2026-08-26T17:55:11.848486+00:00,3877292,BTC,2026-08-26,2026-08-26T17:55:11.848486+00:00,4.8,0.15,0.14500000000000002,0.004999999999999977,0.03333349999999984,6.6667,0,-1.0,-1.002,-1.0020050099999998,,,0.1% Demonstration Scenario,0.001,-1.0010049999999997,False
3880111_2026-08-26T18:25:11.880811+00:00,3880111,BTC,2026-08-26,2026-08-26T18:25:11.880811+00:00,4.8,0.16,0.155,0.0050000000000000044,0.03125000000000003,6.25,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3880268_2026-08-26T18:40:11.832168+00:00,3880268,BTC,2026-08-26,2026-08-26T18:40:11.832168+00:00,4.8,0.07,0.065,0.0050000000000000044,0.07142850000000006,14.2857,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3884410_2026-08-26T19:10:11.910203+00:00,3884410,BTC,2026-08-26,2026-08-26T19:10:11.910203+00:00,4.8,0.09,0.08499999999999999,0.0050000000000000044,0.05555550000000005,11.1111,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3884536_2026-08-26T19:25:11.749997+00:00,3884536,BTC,2026-08-26,2026-08-26T19:25:11.749997+00:00,4.8,0.12,0.11499999999999999,0.0050000000000000044,0.04166650000000004,8.3333,1,7.3333,7.3313,7.331304008,,,0.1% Demonstration Scenario,0.001,7.332304,False
3885026_2026-08-26T19:40:12.101655+00:00,3885026,BTC,2026-08-26,2026-08-26T19:40:12.101655+00:00,4.8,0.03,0.025,0.0049999999999999975,0.1666664999999999,33.3333,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3886801_2026-08-26T20:25:11.901342+00:00,3886801,BTC,2026-08-26,2026-08-26T20:25:11.901342+00:00,4.8,0.29,0.28500000000000003,0.004999999999999949,0.017241499999999823,3.4483,0,-1.0,-1.002,-1.002007014,,,0.1% Demonstration Scenario,0.001,-1.0010069999999998,False
3886991_2026-08-26T20:40:11.717520+00:00,3886991,BTC,2026-08-26,2026-08-26T20:40:11.717520+00:00,4.8,0.39,0.385,0.0050000000000000044,0.01282050000000001,2.5641,1,1.5641,1.5621,1.562101002,,,0.1% Demonstration Scenario,0.001,1.563101,False
3888527_2026-08-26T22:40:12.026790+00:00,3888527,BTC,2026-08-26,2026-08-26T22:40:12.026790+00:00,4.8,0.05,0.045,0.0050000000000000044,0.10000000000000009,20.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3888751_2026-08-26T22:55:11.766337+00:00,3888751,BTC,2026-08-26,2026-08-26T22:55:11.766337+00:00,4.8,0.23,0.225,0.0050000000000000044,0.021739000000000022,4.3478,1,3.3478,3.3458,3.345806012,,,0.1% Demonstration Scenario,0.001,3.3468060000000004,False
3889047_2026-08-26T23:10:11.726288+00:00,3889047,BTC,2026-08-26,2026-08-26T23:10:11.726288+00:00,4.8,0.25,0.245,0.0050000000000000044,0.020000000000000018,4.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3890304_2026-08-27T00:10:13.445602+00:00,3890304,BTC,2026-08-27,2026-08-27T00:10:13.445602+00:00,4.78,0.34,0.335,0.0050000000000000044,0.014706000000000012,2.9412,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
3890967_2026-08-27T00:40:11.712180+00:00,3890967,BTC,2026-08-27,2026-08-27T00:40:11.712180+00:00,4.8,0.4,0.395,0.0050000000000000044,0.012500000000000011,2.5,1,1.5,1.498,1.498,,,0.1% Demonstration Scenario,0.001,1.499,False
3894224_2026-08-27T00:55:11.649437+00:00,3894224,BTC,2026-08-27,2026-08-27T00:55:11.649437+00:00,4.81,0.04,0.035,0.0049999999999999975,0.12499999999999994,25.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3894877_2026-08-27T01:40:11.756157+00:00,3894877,BTC,2026-08-27,2026-08-27T01:40:11.756157+00:00,4.8,0.24,0.235,0.0050000000000000044,0.020833500000000015,4.1667,0,-1.0,-1.002,-1.0020080159999998,,,0.1% Demonstration Scenario,0.001,-1.0010079999999997,False
3895115_2026-08-27T02:25:11.906598+00:00,3895115,BTC,2026-08-27,2026-08-27T02:25:11.906598+00:00,4.8,0.39,0.37,0.020000000000000018,0.05128200000000004,2.5641,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3895818_2026-08-27T03:40:04.105988+00:00,3895818,BTC,2026-08-27,2026-08-27T03:40:04.105988+00:00,4.93,0.16,0.155,0.0050000000000000044,0.03125000000000003,6.25,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3895946_2026-08-27T03:55:04.088988+00:00,3895946,BTC,2026-08-27,2026-08-27T03:55:04.088988+00:00,4.93,0.12,0.11499999999999999,0.0050000000000000044,0.04166650000000004,8.3333,0,-1.0,-1.002,-1.001995992,,,0.1% Demonstration Scenario,0.001,-1.0009959999999998,False
3896446_2026-08-27T04:25:03.925637+00:00,3896446,BTC,2026-08-27,2026-08-27T04:25:03.925637+00:00,4.93,0.37,0.365,0.0050000000000000044,0.013513500000000013,2.7027,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3896982_2026-08-27T04:40:04.145452+00:00,3896982,BTC,2026-08-27,2026-08-27T04:40:04.145452+00:00,4.93,0.16,0.155,0.0050000000000000044,0.03125000000000003,6.25,1,5.25,5.248,5.248,,,0.1% Demonstration Scenario,0.001,5.249,False
3897388_2026-08-27T04:55:04.057143+00:00,3897388,BTC,2026-08-27,2026-08-27T04:55:04.057143+00:00,4.93,0.12,0.11499999999999999,0.0050000000000000044,0.04166650000000004,8.3333,0,-1.0,-1.002,-1.001995992,,,0.1% Demonstration Scenario,0.001,-1.0009959999999998,False
3897907_2026-08-27T05:10:03.948620+00:00,3897907,BTC,2026-08-27,2026-08-27T05:10:03.948620+00:00,4.93,0.15,0.14500000000000002,0.004999999999999977,0.03333349999999984,6.6667,0,-1.0,-1.002,-1.0020050099999998,,,0.1% Demonstration Scenario,0.001,-1.0010049999999997,False
3898387_2026-08-27T06:10:05.225855+00:00,3898387,BTC,2026-08-27,2026-08-27T06:10:05.225855+00:00,4.91,0.07,0.065,0.0050000000000000044,0.07142850000000006,14.2857,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3899006_2026-08-27T07:10:04.017643+00:00,3899006,BTC,2026-08-27,2026-08-27T07:10:04.017643+00:00,4.93,0.11,0.10500000000000001,0.0049999999999999906,0.04545449999999991,9.0909,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3899091_2026-08-27T07:25:04.737281+00:00,3899091,BTC,2026-08-27,2026-08-27T07:25:04.737281+00:00,4.92,0.08,0.07500000000000001,0.0049999999999999906,0.06249999999999988,12.5,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3899968_2026-08-27T08:55:07.805924+00:00,3899968,BTC,2026-08-27,2026-08-27T08:55:07.805924+00:00,4.87,0.05,0.045,0.0050000000000000044,0.10000000000000009,20.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3900215_2026-08-27T09:40:07.796978+00:00,3900215,BTC,2026-08-27,2026-08-27T09:40:07.796978+00:00,4.87,0.04,0.035,0.0049999999999999975,0.12499999999999994,25.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3900319_2026-08-27T09:55:07.658968+00:00,3900319,BTC,2026-08-27,2026-08-27T09:55:07.658968+00:00,4.87,0.03,0.025,0.0049999999999999975,0.1666664999999999,33.3333,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3900466_2026-08-27T10:25:07.566564+00:00,3900466,BTC,2026-08-27,2026-08-27T10:25:07.566564+00:00,4.87,0.12,0.11499999999999999,0.0050000000000000044,0.04166650000000004,8.3333,0,-1.0,-1.002,-1.001995992,,,0.1% Demonstration Scenario,0.001,-1.0009959999999998,False
3900507_2026-08-27T10:40:07.555589+00:00,3900507,BTC,2026-08-27,2026-08-27T10:40:07.555589+00:00,4.87,0.07,0.065,0.0050000000000000044,0.07142850000000006,14.2857,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3900640_2026-08-27T10:55:07.719042+00:00,3900640,BTC,2026-08-27,2026-08-27T10:55:07.719042+00:00,4.87,0.27,0.265,0.0050000000000000044,0.018518500000000018,3.7037,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3901064_2026-08-27T11:40:07.710821+00:00,3901064,BTC,2026-08-27,2026-08-27T11:40:07.710821+00:00,4.87,0.08,0.07500000000000001,0.0049999999999999906,0.06249999999999988,12.5,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3901289_2026-08-27T12:10:09.450828+00:00,3901289,BTC,2026-08-27,2026-08-27T12:10:09.450828+00:00,4.84,0.39,0.385,0.0050000000000000044,0.01282050000000001,2.5641,1,1.5641,1.5621,1.562101002,,,0.1% Demonstration Scenario,0.001,1.563101,False
3901484_2026-08-27T12:40:07.587589+00:00,3901484,BTC,2026-08-27,2026-08-27T12:40:07.587589+00:00,4.87,0.029,0.0245,0.0045000000000000005,0.1551726,34.4828,0,-1.0,-1.002,-1.0020012024,,,0.1% Demonstration Scenario,0.001,-1.0010012,False
3902108_2026-08-27T13:40:07.815386+00:00,3902108,BTC,2026-08-27,2026-08-27T13:40:07.815386+00:00,4.87,0.23,0.225,0.0050000000000000044,0.021739000000000022,4.3478,0,-1.0,-1.002,-1.0019939880000002,,,0.1% Demonstration Scenario,0.001,-1.0009940000000002,False
3902389_2026-08-27T14:10:07.511371+00:00,3902389,BTC,2026-08-27,2026-08-27T14:10:07.511371+00:00,4.87,0.27,0.26,0.010000000000000009,0.037037000000000035,3.7037,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3903008_2026-08-27T14:55:08.155805+00:00,3903008,BTC,2026-08-27,2026-08-27T14:55:08.155805+00:00,4.86,0.02,0.015,0.005000000000000001,0.25000000000000006,50.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3903362_2026-08-27T15:25:07.739996+00:00,3903362,BTC,2026-08-27,2026-08-27T15:25:07.739996+00:00,4.87,0.16,0.155,0.0050000000000000044,0.03125000000000003,6.25,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3903566_2026-08-27T15:40:07.480476+00:00,3903566,BTC,2026-08-27,2026-08-27T15:40:07.480476+00:00,4.88,0.05,0.045,0.0050000000000000044,0.10000000000000009,20.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3903648_2026-08-27T15:55:07.521781+00:00,3903648,BTC,2026-08-27,2026-08-27T15:55:07.521781+00:00,4.87,0.08,0.07500000000000001,0.0049999999999999906,0.06249999999999988,12.5,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3903851_2026-08-27T16:10:07.897319+00:00,3903851,BTC,2026-08-27,2026-08-27T16:10:07.897319+00:00,4.87,0.17,0.165,0.0050000000000000044,0.029412000000000025,5.8824,1,4.8824,4.8804,4.880391983999999,,,0.1% Demonstration Scenario,0.001,4.881391999999999,False
3903993_2026-08-27T16:40:07.542126+00:00,3903993,BTC,2026-08-27,2026-08-27T16:40:07.542126+00:00,4.87,0.34,0.335,0.0050000000000000044,0.014706000000000012,2.9412,1,1.9412,1.9392,1.9391919839999998,,,0.1% Demonstration Scenario,0.001,1.940192,False
3904102_2026-08-27T16:55:07.500527+00:00,3904102,BTC,2026-08-27,2026-08-27T16:55:07.500527+00:00,4.87,0.09,0.08499999999999999,0.0050000000000000044,0.05555550000000005,11.1111,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3904380_2026-08-27T17:40:07.765573+00:00,3904380,BTC,2026-08-27,2026-08-27T17:40:07.765573+00:00,4.87,0.27,0.265,0.0050000000000000044,0.018518500000000018,3.7037,0,-1.0,-1.002,-1.0019989980000001,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3905237_2026-08-27T18:10:10.085919+00:00,3905237,BTC,2026-08-27,2026-08-27T18:10:10.085919+00:00,4.83,0.11,0.10500000000000001,0.0049999999999999906,0.04545449999999991,9.0909,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3905472_2026-08-27T18:25:07.789403+00:00,3905472,BTC,2026-08-27,2026-08-27T18:25:07.789403+00:00,4.87,0.11,0.10500000000000001,0.0049999999999999906,0.04545449999999991,9.0909,0,-1.0,-1.002,-1.001998998,,,0.1% Demonstration Scenario,0.001,-1.000999,False
3910453_2026-08-27T19:25:07.480941+00:00,3910453,BTC,2026-08-27,2026-08-27T19:25:07.480941+00:00,4.88,0.24,0.235,0.0050000000000000044,0.020833500000000015,4.1667,0,-1.0,-1.002,-1.0020080159999998,,,0.1% Demonstration Scenario,0.001,-1.0010079999999997,False
3910705_2026-08-27T19:40:07.558722+00:00,3910705,BTC,2026-08-27,2026-08-27T19:40:07.558722+00:00,4.87,0.04,0.035,0.0049999999999999975,0.12499999999999994,25.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
3912437_2026-08-27T20:55:07.581666+00:00,3912437,BTC,2026-08-27,2026-08-27T20:55:07.581666+00:00,4.87,0.25,0.245,0.0050000000000000044,0.020000000000000018,4.0,1,3.0,2.998,2.998,,,0.1% Demonstration Scenario,0.001,2.999,False
3912674_2026-08-27T21:10:07.870600+00:00,3912674,BTC,2026-08-27,2026-08-27T21:10:07.870600+00:00,4.87,0.4,0.395,0.0050000000000000044,0.012500000000000011,2.5,1,1.5,1.498,1.498,,,0.1% Demonstration Scenario,0.001,1.499,False
3912747_2026-08-27T21:25:07.621335+00:00,3912747,BTC,2026-08-27,2026-08-27T21:25:07.621335+00:00,4.87,0.34,0.335,0.0050000000000000044,0.014706000000000012,2.9412,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
3916166_2026-08-27T23:10:07.828381+00:00,3916166,BTC,2026-08-27,2026-08-27T23:10:07.828381+00:00,4.87,0.18,0.155,0.024999999999999994,0.13888999999999996,5.5556,0,-1.0,-1.002,-1.002008016,,,0.1% Demonstration Scenario,0.001,-1.001008,False
3916327_2026-08-27T23:40:07.842531+00:00,3916327,BTC,2026-08-27,2026-08-27T23:40:07.842531+00:00,4.87,0.25,0.245,0.0050000000000000044,0.020000000000000018,4.0,0,-1.0,-1.002,-1.002,,,0.1% Demonstration Scenario,0.001,-1.001,False
