opportunity_id,net_pnl,reproduced_net_pnl,new_net_pnl,sign_changed
3009189_2026-07-22T01:10:31.465683+00:00,-1.002,-1.001999998,-0.9999990000000001,False
3009713_2026-07-22T02:55:31.479805+00:00,-1.002,-1.002000016,-1.000008,False
3009890_2026-07-22T03:40:40.221076+00:00,-1.002,-1.002000012,-1.0000060000000002,False
3014753_2026-07-22T10:10:50.642697+00:00,-1.002,-1.001999998,-0.999999,False
3016183_2026-07-22T11:40:05.162231+00:00,-1.002,-1.001999998,-0.999999,False
3017148_2026-07-22T12:55:05.470636+00:00,-1.002,-1.002,-1.0,False
3019216_2026-07-22T17:10:39.205692+00:00,-1.002,-1.001999998,-0.999999,False
3020793_2026-07-22T20:55:18.323612+00:00,-1.002,-1.002,-1.0,False
3021493_2026-07-22T22:10:18.397176+00:00,-1.002,-1.001999998,-0.999999,False
3023841_2026-07-23T00:55:40.752445+00:00,-1.002,-1.002000012,-1.0000060000000002,False
3024411_2026-07-23T02:25:40.334186+00:00,-1.002,-1.002,-1.0,False
3026074_2026-07-23T05:40:41.388851+00:00,1.7758,1.775799984,1.777792,False
3027150_2026-07-23T08:25:39.754173+00:00,1.8551,1.85510003,1.857115,False
3027338_2026-07-23T08:55:40.897539+00:00,1.7758,1.775799984,1.777792,False
3027439_2026-07-23T09:40:40.020946+00:00,1.9392,1.939199984,1.9411919999999998,False
3037257_2026-07-23T19:40:14.993925+00:00,-1.002,-1.002000004,-1.0000019999999998,False
3047506_2026-07-23T23:10:14.309624+00:00,2.8442,2.844199976,2.8461879999999997,False
3048393_2026-07-24T00:40:16.663201+00:00,-1.002,-1.002000004,-1.0000019999999998,False
3053176_2026-07-24T10:40:15.634743+00:00,1.498,1.498,1.5,False
3054974_2026-07-24T14:40:16.712941+00:00,-1.002,-1.002,-1.0,False
3068162_2026-07-24T17:10:39.826594+00:00,1.7007,1.700700002,1.7027010000000002,False
3068802_2026-07-24T18:10:40.228252+00:00,1.7007,1.700700002,1.7027010000000002,False
3071568_2026-07-24T20:40:39.983428+00:00,-1.002,-1.00200002,-1.0000099999999998,False
3071629_2026-07-24T20:55:38.110417+00:00,-1.002,-1.00199998,-0.9999899999999999,False
3071809_2026-07-24T21:40:38.448590+00:00,-1.002,-1.002000024,-1.0000120000000001,False
3071915_2026-07-24T21:55:38.447543+00:00,-1.002,-1.001999988,-0.9999940000000002,False
3072339_2026-07-24T22:55:38.752984+00:00,-1.002,-1.002000016,-1.000008,False
3073856_2026-07-25T00:40:39.488051+00:00,-1.002,-1.001999996,-0.9999979999999999,False
3078622_2026-07-25T07:55:28.990323+00:00,-1.002,-1.001999988,-0.9999940000000002,False
3079330_2026-07-25T10:25:44.104658+00:00,-1.002,-1.002,-1.0,False
3079873_2026-07-25T11:10:37.730985+00:00,2.3313,2.33130002,2.33331,False
3079942_2026-07-25T11:40:38.238191+00:00,-1.002,-1.00199998,-0.9999899999999999,False
3081138_2026-07-25T13:55:06.985967+00:00,-1.002,-1.002,-1.0,False
3081705_2026-07-25T15:25:07.847171+00:00,-1.002,-1.002000012,-1.0000060000000002,False
3089783_2026-07-25T19:25:08.046128+00:00,-1.002,-1.001999998,-0.999999,False
3090242_2026-07-25T19:40:06.474886+00:00,-1.002,-1.002000016,-1.0000079999999998,False
3094469_2026-07-26T00:40:06.384624+00:00,-1.002,-1.001999998,-0.999999,False
3095467_2026-07-26T03:10:05.934691+00:00,4.8804,4.880399983999999,4.882391999999999,False
3097288_2026-07-26T04:55:05.943262+00:00,-1.002,-1.001999992,-0.9999959999999999,False
3097997_2026-07-26T05:10:06.436539+00:00,-1.002,-1.002,-1.0,False
3101164_2026-07-26T15:10:13.874042+00:00,-1.002,-1.001999998,-0.999999,False
3104943_2026-07-26T21:40:07.305264+00:00,-1.002,-1.002,-1.0,False
3105351_2026-07-26T22:55:07.698852+00:00,-1.002,-1.002000016,-1.000008,False
3107382_2026-07-27T02:25:08.177375+00:00,-1.002,-1.001999998,-0.9999990000000001,False
3107534_2026-07-27T03:40:07.285095+00:00,3.3458,3.3458000119999998,3.3478060000000003,False
3108089_2026-07-27T05:40:35.946734+00:00,-1.002,-1.001999998,-0.999999,False
3113607_2026-07-27T11:10:14.264327+00:00,-1.002,-1.001999998,-0.999999,False
3113641_2026-07-27T11:25:15.657758+00:00,-1.002,-1.002,-1.0,False
3114067_2026-07-27T13:10:36.580285+00:00,-1.002,-1.002000012,-1.0000060000000002,False
3114261_2026-07-27T13:25:40.662441+00:00,-1.002,-1.001999992,-0.9999959999999999,False
3114538_2026-07-27T15:10:40.997199+00:00,1.9392,1.939199984,1.9411919999999998,False
3114567_2026-07-27T15:25:41.470212+00:00,-1.002,-1.001999998,-0.999999,False
3114589_2026-07-27T15:40:40.043704+00:00,-1.002,-1.002,-1.0,False
3114962_2026-07-27T17:10:41.633810+00:00,-1.002,-1.002,-1.0,False
3115746_2026-07-27T17:55:40.038164+00:00,1.8551,1.85510003,1.857115,False
3116959_2026-07-27T19:25:40.707277+00:00,2.998,2.998,3.0,False
3120012_2026-07-27T20:40:40.064894+00:00,-1.002,-1.002000004,-1.0000019999999998,False
3120686_2026-07-27T21:10:40.023131+00:00,-1.002,-1.001999998,-0.999999,False
3121806_2026-07-27T23:10:40.619215+00:00,6.1409,6.140899988,6.142894,False
3122405_2026-07-28T00:55:41.090204+00:00,-1.002,-1.002000016,-1.000008,False
3125273_2026-07-28T08:40:27.795798+00:00,2.123,2.123,2.125,False
3129246_2026-07-28T19:25:44.627858+00:00,-1.002,-1.001999996,-0.9999979999999999,False
3132446_2026-07-28T21:25:42.567952+00:00,-1.002,-1.002000016,-1.000008,False
